timestamp,simTime,prey,predator,resources,drought,memoryUsedMB
1.022,169,2.37,260.82,48.03,0.65,5.55
1.028,170,2.32,258.99,47.97,0.64,5.55
1.034,171,2.26,257.17,47.91,0.63,5.55
1.040,172,2.21,255.37,47.85,0.63,5.55
1.046,173,2.17,253.58,47.80,0.62,5.55
1.052,174,2.12,251.75,47.73,0.66,5.55
1.058,175,2.07,249.94,47.66,0.65,5.55
1.064,176,2.03,248.13,47.60,0.65,5.55
1.070,177,1.98,246.35,47.54,0.64,5.55
1.076,178,1.94,244.58,47.48,0.64,5.55
1.082,179,1.90,242.72,47.39,0.72,5.55
1.088,180,1.86,240.88,47.30,0.71,5.55
1.094,181,1.82,239.05,47.21,0.70,5.55
1.100,182,1.78,237.24,47.13,0.69,5.55
1.106,183,1.75,235.45,47.05,0.69,5.55
1.112,184,1.71,233.68,46.98,0.68,5.55
1.119,185,1.68,231.93,46.91,0.67,5.55
1.125,186,1.64,230.19,46.84,0.67,5.55
1.131,187,1.61,228.47,46.77,0.66,5.55
1.137,188,1.58,226.76,46.72,0.65,5.55
1.143,189,1.55,225.07,46.66,0.65,5.55
1.149,190,1.52,223.40,46.61,0.64,5.55
1.155,191,1.49,221.75,46.56,0.63,5.55
1.161,192,1.46,220.11,46.51,0.63,5.55
1.167,193,1.44,218.43,46.44,0.67,5.55
1.173,194,1.41,216.77,46.38,0.66,5.55
1.179,195,1.38,215.12,46.32,0.66,5.55
1.185,196,1.36,213.50,46.27,0.65,5.55
1.191,197,1.33,211.89,46.21,0.64,5.55
1.197,198,1.31,210.29,46.16,0.64,5.56
1.203,199,1.29,208.57,46.06,0.77,5.56
1.209,200,1.26,206.87,45.95,0.76,5.56
1.215,201,1.24,205.19,45.85,0.75,5.56
1.222,202,1.22,203.53,45.76,0.74,5.56
1.228,203,1.20,201.89,45.67,0.74,5.57
1.234,204,1.17,200.26,45.58,0.74,5.57
1.240,205,1.15,198.65,45.49,0.73,5.57
1.246,206,1.13,197.05,45.41,0.72,5.57
1.252,207,1.12,195.47,45.33,0.71,5.57
1.258,208,1.10,193.91,45.25,0.71,5.57
1.264,209,1.08,192.21,45.11,0.87,5.57
1.270,210,1.06,190.52,44.96,0.86,5.57
1.276,211,1.04,188.86,44.83,0.85,5.57
1.282,212,1.02,187.21,44.69,0.84,5.57
1.288,213,1.00,185.59,44.56,0.84,5.57
1.294,214,0.99,183.99,44.44,0.83,5.57
1.300,215,0.97,182.40,44.32,0.83,5.57
1.306,216,0.95,180.83,44.20,0.82,5.57
1.312,217,0.94,179.28,44.09,0.81,5.57
1.319,218,0.92,177.74,43.98,0.80,5.57
1.325,219,0.91,176.23,43.87,0.79,5.57
1.331,220,0.90,174.73,43.77,0.79,5.57
1.337,221,0.88,173.25,43.67,0.79,5.57
1.343,222,0.87,171.78,43.57,0.78,5.57
1.349,223,0.86,170.34,43.48,0.77,5.57
1.355,224,0.84,168.91,43.39,0.76,5.57
1.361,225,0.83,167.49,43.31,0.76,5.57
1.367,226,0.82,166.10,43.23,0.75,5.57
1.373,227,0.81,164.72,43.15,0.74,5.57
1.379,228,0.80,163.36,43.07,0.74,5.57
1.385,229,0.79,162.00,43.00,0.73,5.57
1.391,230,0.77,160.67,42.93,0.73,5.57
1.397,231,0.76,159.35,42.87,0.72,5.57
1.403,232,0.75,158.05,42.81,0.71,5.58
1.409,233,0.74,156.76,42.75,0.70,5.58
1.415,234,0.74,155.49,42.69,0.70,5.58
1.422,235,0.73,154.23,42.64,0.69,5.58
1.428,236,0.72,152.99,42.59,0.68,5.58
1.434,237,0.71,151.76,42.55,0.68,5.58
1.440,238,0.70,150.55,42.51,0.67,5.58
1.446,239,0.69,149.35,42.47,0.66,5.58
1.452,240,0.68,148.16,42.43,0.66,5.58
1.458,241,0.68,146.99,42.40,0.66,5.58
1.464,242,0.67,145.82,42.36,0.65,5.58
1.470,243,0.66,144.67,42.33,0.64,5.59
1.476,244,0.65,143.54,42.31,0.64,5.59
1.482,245,0.65,142.41,42.28,0.63,5.59
1.488,246,0.64,141.30,42.26,0.62,5.59
1.494,247,0.63,140.21,42.24,0.62,5.59
1.500,248,0.63,139.12,42.23,0.61,5.59
1.506,249,0.62,138.05,42.21,0.61,5.59
1.512,250,0.61,136.99,42.20,0.60,5.59
1.519,251,0.61,135.94,42.20,0.59,5.59
1.525,252,0.60,134.90,42.19,0.59,5.59
1.531,253,0.60,133.87,42.19,0.58,5.59
1.537,254,0.59,132.73,42.11,0.76,5.59
1.543,255,0.58,131.61,42.03,0.76,5.59
1.549,256,0.58,130.49,41.96,0.75,5.59
1.555,257,0.57,129.40,41.89,0.74,5.59
1.561,258,0.57,128.31,41.83,0.73,5.59
1.567,259,0.56,127.24,41.77,0.73,5.59
1.573,260,0.56,126.18,41.71,0.72,5.60
1.579,261,0.55,125.13,41.65,0.72,5.60
1.585,262,0.54,124.10,41.60,0.71,5.60
1.591,263,0.54,123.07,41.54,0.70,5.60
1.597,264,0.53,122.06,41.50,0.70,5.60
1.603,265,0.53,121.06,41.45,0.69,5.60
1.609,266,0.52,120.08,41.41,0.68,5.60
1.615,267,0.52,119.10,41.37,0.68,5.60
1.622,268,0.52,118.14,41.34,0.67,5.60
1.628,269,0.51,117.18,41.30,0.66,5.60
1.634,270,0.51,116.24,41.27,0.66,5.60
1.640,271,0.50,115.31,41.25,0.65,5.60
1.646,272,0.50,114.40,41.22,0.64,5.60
1.652,273,0.49,113.49,41.20,0.64,5.60
1.658,274,0.49,112.59,41.18,0.63,5.60
1.664,275,0.49,111.70,41.17,0.62,5.60
1.670,276,0.48,110.83,41.15,0.62,5.60
1.676,277,0.48,109.96,41.14,0.61,5.60
1.682,278,0.48,109.10,41.13,0.61,5.60
1.688,279,0.47,108.25,41.12,0.61,5.60
1.694,280,0.47,107.41,41.12,0.60,5.60
1.700,281,0.47,106.58,41.11,0.59,5.60
1.706,282,0.46,105.76,41.11,0.59,5.60
1.712,283,0.46,104.95,41.12,0.58,5.61
1.719,284,0.46,104.14,41.12,0.58,5.61
1.725,285,0.46,103.35,41.13,0.57,5.61
1.731,286,0.45,102.56,41.14,0.56,5.61
1.737,287,0.45,101.79,41.15,0.56,5.61
1.743,288,0.45,101.02,41.16,0.55,5.61
1.749,289,0.44,100.26,41.18,0.55,5.61
1.755,290,0.44,99.44,41.13,0.69,5.61
1.761,291,0.44,98.62,41.09,0.68,5.61
1.767,292,0.44,97.82,41.06,0.68,5.61
1.773,293,0.43,97.02,41.02,0.67,5.61
1.779,294,0.43,96.23,40.99,0.66,5.62
1.785,295,0.43,95.46,40.96,0.66,5.62
1.791,296,0.43,94.69,40.94,0.65,5.62
1.797,297,0.42,93.93,40.91,0.64,5.62
1.803,298,0.42,93.18,40.89,0.64,5.62
1.809,299,0.42,92.44,40.88,0.63,5.62
1.815,300,0.41,91.63,40.79,0.79,5.62
1.822,301,0.41,90.83,40.71,0.78,5.62
1.828,302,0.41,90.05,40.64,0.78,5.62
1.834,303,0.41,89.27,40.57,0.77,5.62
1.840,304,0.40,88.50,40.50,0.76,5.62
1.846,305,0.40,87.74,40.43,0.75,5.62
1.852,306,0.40,86.89,40.28,0.98,5.62
1.858,307,0.39,86.05,40.13,0.97,5.62
1.864,308,0.39,85.23,39.98,0.96,5.62
1.870,309,0.39,84.41,39.84,0.95,5.62
1.876,310,0.38,83.61,39.71,0.94,5.62
1.882,311,0.38,82.82,39.58,0.93,5.62
1.888,312,0.38,82.04,39.45,0.92,5.62
1.894,313,0.38,81.27,39.33,0.91,5.62
1.900,314,0.37,80.51,39.21,0.90,5.62
1.906,315,0.37,79.77,39.10,0.89,5.62
1.912,316,0.37,79.03,38.99,0.88,5.62
1.919,317,0.37,78.30,38.88,0.88,5.63
1.925,318,0.36,77.58,38.78,0.88,5.63
1.931,319,0.36,76.86,38.67,0.88,5.63
1.937,320,0.36,76.16,38.57,0.87,5.63
1.943,321,0.36,75.47,38.48,0.86,5.63
1.949,322,0.35,74.78,38.39,0.85,5.63
1.955,323,0.35,74.11,38.30,0.84,5.63
1.961,324,0.35,73.44,38.22,0.83,5.63
1.967,325,0.35,72.78,38.14,0.82,5.63
1.973,326,0.35,72.14,38.06,0.82,5.63
1.979,327,0.34,71.50,37.99,0.81,5.63
1.985,328,0.34,70.86,37.92,0.80,5.63
1.991,329,0.34,70.24,37.85,0.79,5.63
1.997,330,0.34,69.63,37.79,0.78,5.63
2.003,331,0.34,69.02,37.73,0.78,5.64
2.009,332,0.34,68.42,37.68,0.77,5.64
2.015,333,0.33,67.83,37.62,0.76,5.64
2.022,334,0.33,67.25,37.58,0.75,5.64
2.028,335,0.33,66.67,37.53,0.75,5.64
2.034,336,0.33,66.10,37.49,0.74,5.64
2.040,337,0.33,65.54,37.44,0.73,5.64
2.046,338,0.33,64.99,37.41,0.72,5.64
2.052,339,0.33,64.44,37.37,0.72,5.64
2.058,340,0.33,63.90,37.34,0.71,5.64
2.064,341,0.32,63.37,37.31,0.70,5.64
2.070,342,0.32,62.84,37.29,0.70,5.64
2.076,343,0.32,62.32,37.26,0.69,5.64
2.082,344,0.32,61.80,37.24,0.69,5.64
2.088,345,0.32,61.29,37.22,0.68,5.64
2.094,346,0.32,60.79,37.20,0.67,5.64
2.100,347,0.32,60.29,37.18,0.67,5.64
2.106,348,0.32,59.80,37.17,0.66,5.64
2.112,349,0.32,59.32,37.16,0.65,5.64
2.118,350,0.32,58.84,37.15,0.65,5.64
2.125,351,0.32,58.36,37.15,0.64,5.64
2.131,352,0.31,57.90,37.14,0.64,5.64
2.137,353,0.31,57.43,37.14,0.63,5.64
2.143,354,0.31,56.98,37.15,0.62,5.64
2.149,355,0.31,56.52,37.15,0.62,5.64
2.155,356,0.31,56.08,37.16,0.61,5.64
2.161,357,0.31,55.64,37.16,0.61,5.64
2.167,358,0.31,55.20,37.17,0.60,5.64
2.173,359,0.31,54.74,37.15,0.67,5.64
2.179,360,0.31,54.30,37.14,0.67,5.65
2.185,361,0.31,53.85,37.13,0.66,5.65
2.191,362,0.31,53.42,37.12,0.65,5.65
2.197,363,0.31,52.99,37.11,0.65,5.65
2.203,364,0.31,52.56,37.10,0.64,5.65
2.209,365,0.31,52.14,37.10,0.63,5.65
2.215,366,0.31,51.72,37.10,0.63,5.65
2.222,367,0.31,51.31,37.10,0.63,5.65
2.228,368,0.31,50.90,37.10,0.62,5.65
2.234,369,0.31,50.50,37.11,0.62,5.66
2.240,370,0.31,50.10,37.11,0.61,5.66
2.246,371,0.30,49.70,37.12,0.60,5.66
2.252,372,0.30,49.31,37.13,0.60,5.66
2.258,373,0.30,48.93,37.15,0.59,4.91
2.264,374,0.30,48.55,37.16,0.59,4.91
2.270,375,0.30,48.17,37.18,0.58,4.91
2.276,376,0.30,47.80,37.20,0.57,4.91
2.282,377,0.30,47.43,37.22,0.57,4.91
2.288,378,0.30,47.07,37.24,0.56,4.91
2.294,379,0.30,46.71,37.27,0.56,4.91
2.300,380,0.30,46.36,37.30,0.55,4.91
2.306,381,0.30,46.01,37.33,0.55,4.91
2.312,382,0.30,45.66,37.36,0.54,4.91
2.319,383,0.30,45.31,37.39,0.53,4.91
2.325,384,0.30,44.98,37.43,0.53,4.91
2.331,385,0.30,44.64,37.47,0.52,4.91
2.337,386,0.30,44.31,37.51,0.52,4.91
2.343,387,0.30,43.98,37.55,0.51,4.91
2.349,388,0.30,43.65,37.59,0.51,4.91
2.355,389,0.30,43.33,37.64,0.50,4.91
2.361,390,0.30,43.01,37.68,0.50,4.91
2.367,391,0.30,42.70,37.73,0.50,4.91
2.373,392,0.30,42.39,37.77,0.49,4.91
2.379,393,0.30,42.08,37.82,0.49,4.91
2.385,394,0.31,41.77,37.88,0.48,4.91
2.391,395,0.31,41.47,37.93,0.48,4.91
2.397,396,0.31,41.17,37.99,0.47,4.91
2.403,397,0.31,40.87,38.04,0.47,4.91
2.409,398,0.31,40.58,38.10,0.46,4.91
2.415,399,0.31,40.29,38.16,0.46,4.91
2.422,400,0.31,40.00,38.22,0.46,4.91
2.428,401,0.31,39.72,38.28,0.46,4.91
2.434,402,0.31,39.43,38.34,0.46,4.91
2.440,403,0.31,39.15,38.40,0.45,4.91
2.446,404,0.31,38.88,38.47,0.45,4.91
2.452,405,0.31,38.60,38.53,0.44,4.91
2.458,406,0.31,38.33,38.60,0.44,4.91
2.464,407,0.31,38.06,38.67,0.43,4.91
2.470,408,0.31,37.80,38.74,0.43,4.91
2.476,409,0.31,37.53,38.81,0.42,4.91
2.482,410,0.31,37.27,38.89,0.42,4.91
2.488,411,0.31,37.01,38.96,0.42,4.91
2.494,412,0.31,36.76,39.04,0.41,4.91
2.500,413,0.31,36.51,39.12,0.41,4.91
2.506,414,0.32,36.25,39.20,0.40,4.91
2.512,415,0.32,36.01,39.28,0.40,4.91
2.519,416,0.32,35.76,39.36,0.40,4.91
2.525,417,0.32,35.41,39.22,0.97,4.91
2.531,418,0.32,35.07,39.08,0.96,4.91
2.537,419,0.31,34.74,38.94,0.96,4.91
2.543,420,0.31,34.40,38.81,0.95,4.91
2.549,421,0.31,34.07,38.68,0.94,4.91
2.555,422,0.31,33.75,38.56,0.93,4.91
2.561,423,0.31,33.43,38.43,0.93,4.91
2.567,424,0.31,33.10,38.30,0.97,4.91
2.573,425,0.31,32.79,38.17,0.96,4.91
2.579,426,0.31,32.47,38.04,0.95,4.91
2.585,427,0.31,32.16,37.91,0.94,4.91
2.591,428,0.31,31.85,37.80,0.93,4.91
2.597,429,0.31,31.55,37.68,0.92,4.91
2.603,430,0.30,31.26,37.57,0.91,4.91
2.609,431,0.30,30.96,37.47,0.90,4.91
2.615,432,0.30,30.67,37.36,0.90,4.91
2.622,433,0.30,30.39,37.27,0.89,4.91
2.628,434,0.30,30.11,37.17,0.88,4.91
2.634,435,0.30,29.83,37.08,0.88,4.91
2.640,436,0.30,29.56,36.99,0.87,4.91
2.646,437,0.30,29.29,36.90,0.86,4.91
2.652,438,0.30,29.02,36.82,0.85,4.91
2.658,439,0.30,28.76,36.74,0.84,4.91
2.664,440,0.30,28.50,36.67,0.83,4.91
2.670,441,0.30,28.24,36.59,0.83,4.91
2.676,442,0.30,27.99,36.52,0.83,4.91
2.682,443,0.30,27.74,36.45,0.83,4.91
2.688,444,0.30,27.49,36.39,0.82,4.91
2.694,445,0.30,27.24,36.32,0.81,4.91
2.700,446,0.30,27.00,36.26,0.80,4.91
2.706,447,0.30,26.76,36.20,0.79,4.91
2.712,448,0.30,26.53,36.15,0.79,4.91
2.719,449,0.30,26.30,36.10,0.78,4.91
2.725,450,0.30,26.07,36.05,0.77,4.92
2.731,451,0.30,25.84,36.00,0.77,4.92
2.737,452,0.30,25.62,35.96,0.76,4.92
2.743,453,0.30,25.40,35.92,0.75,4.92
2.749,454,0.30,25.18,35.88,0.75,4.92
2.755,455,0.30,24.96,35.84,0.74,4.92
2.761,456,0.30,24.75,35.81,0.73,4.92
2.767,457,0.30,24.54,35.78,0.72,4.92
2.773,458,0.30,24.33,35.75,0.72,4.92
2.779,459,0.30,24.13,35.73,0.71,4.92
2.785,460,0.30,23.93,35.70,0.70,4.92
2.791,461,0.30,23.73,35.68,0.70,4.92
2.797,462,0.30,23.53,35.67,0.69,4.92
2.803,463,0.30,23.34,35.65,0.68,4.92
2.809,464,0.30,23.14,35.64,0.68,4.92
2.815,465,0.30,22.95,35.63,0.67,4.92
2.822,466,0.30,22.77,35.62,0.67,4.92
2.828,467,0.30,22.58,35.61,0.66,4.92
2.834,468,0.30,22.40,35.61,0.66,4.92
2.840,469,0.30,22.22,35.61,0.65,4.92
2.846,470,0.30,22.04,35.61,0.64,4.92
2.852,471,0.30,21.86,35.61,0.64,4.92
2.858,472,0.30,21.68,35.61,0.63,4.92
2.864,473,0.30,21.51,35.62,0.62,4.92
2.870,474,0.30,21.34,35.63,0.62,4.92
2.876,475,0.30,21.17,35.64,0.61,4.92
2.882,476,0.30,21.01,35.65,0.61,4.92
2.888,477,0.30,20.84,35.67,0.60,4.92
2.894,478,0.30,20.68,35.69,0.59,4.92
2.900,479,0.31,20.52,35.71,0.59,4.92
2.906,480,0.31,20.36,35.73,0.58,4.92
2.912,481,0.31,20.20,35.75,0.58,4.92
2.919,482,0.31,20.05,35.78,0.57,4.92
2.925,483,0.31,19.89,35.80,0.56,4.92
2.931,484,0.31,19.74,35.83,0.56,4.92
2.937,485,0.31,19.59,35.86,0.55,4.92
2.943,486,0.31,19.44,35.90,0.55,4.92
2.949,487,0.31,19.29,35.93,0.54,4.92
2.955,488,0.31,19.15,35.97,0.54,4.92
2.961,489,0.31,19.01,36.01,0.53,4.92
2.967,490,0.31,18.86,36.05,0.53,4.92
2.973,491,0.31,18.72,36.09,0.52,4.92
2.979,492,0.32,18.58,36.13,0.52,4.93
2.985,493,0.32,18.45,36.18,0.51,4.93
2.991,494,0.32,18.31,36.23,0.50,4.93
2.997,495,0.32,18.18,36.28,0.50,4.93
3.003,496,0.32,18.04,36.33,0.49,4.93
3.009,497,0.32,17.91,36.38,0.49,4.93
3.016,498,0.32,17.78,36.43,0.49,4.93
3.022,499,0.32,17.65,36.49,0.48,4.93
3.028,500,0.32,17.52,36.54,0.48,4.93
3.034,501,0.33,17.40,36.60,0.48,4.93
3.040,502,0.33,17.27,36.66,0.47,4.93
3.046,503,0.33,17.15,36.72,0.47,4.93
3.052,504,0.33,17.03,36.78,0.46,4.93
3.058,505,0.33,16.91,36.85,0.46,4.93
3.064,506,0.33,16.79,36.91,0.45,4.93
3.070,507,0.33,16.67,36.98,0.45,4.93
3.076,508,0.33,16.55,37.05,0.44,4.93
3.082,509,0.33,16.43,37.12,0.44,4.93
3.088,510,0.34,16.32,37.19,0.43,4.93
3.094,511,0.34,16.20,37.26,0.43,4.93
3.100,512,0.34,16.09,37.34,0.43,4.93
3.107,513,0.34,15.98,37.41,0.42,4.93
3.113,514,0.34,15.87,37.49,0.42,4.93
3.119,515,0.34,15.76,37.57,0.41,4.93
3.125,516,0.34,15.65,37.65,0.41,4.93
3.131,517,0.35,15.54,37.73,0.41,4.93
3.137,518,0.35,15.44,37.81,0.40,4.93
3.143,519,0.35,15.33,37.89,0.40,4.93
3.149,520,0.35,15.23,37.98,0.40,4.93
3.155,521,0.35,15.12,38.06,0.39,4.93
3.161,522,0.35,15.02,38.15,0.39,4.93
3.167,523,0.36,14.92,38.24,0.38,4.93
3.173,524,0.36,14.82,38.33,0.38,4.93
3.179,525,0.36,14.72,38.42,0.38,4.93
3.185,526,0.36,14.61,38.46,0.51,4.93
3.191,527,0.36,14.50,38.50,0.51,4.93
3.198,528,0.36,14.40,38.54,0.50,4.93
3.203,529,0.36,14.29,38.59,0.50,4.93
3.209,530,0.37,14.19,38.64,0.49,4.93
3.216,531,0.37,14.09,38.68,0.49,4.93
3.222,532,0.37,13.98,38.74,0.48,4.93
3.228,533,0.37,13.88,38.79,0.48,4.93
3.234,534,0.37,13.78,38.84,0.47,4.94
3.240,535,0.37,13.69,38.90,0.47,4.94
3.246,536,0.37,13.59,38.95,0.46,4.94
