timestamp,simTime,prey,predator,resources,drought,memoryUsedMB
1.887,312,0.11,129.10,81.74,0.29,5.18
1.893,313,0.11,128.27,81.65,0.29,5.18
1.899,314,0.11,127.45,81.57,0.29,5.18
1.905,315,0.10,126.64,81.48,0.28,5.18
1.911,316,0.10,125.84,81.41,0.28,5.18
1.917,317,0.10,125.04,81.33,0.28,5.18
1.923,318,0.10,124.25,81.26,0.28,5.18
1.930,319,0.10,123.47,81.19,0.27,5.18
1.936,320,0.10,122.69,81.12,0.27,5.18
1.942,321,0.10,121.92,81.06,0.27,5.18
1.948,322,0.10,121.15,81.00,0.26,5.18
1.954,323,0.09,120.39,80.94,0.26,5.18
1.960,324,0.09,119.64,80.89,0.26,5.18
1.966,325,0.09,118.90,80.83,0.26,5.18
1.972,326,0.09,118.16,80.78,0.25,5.18
1.978,327,0.09,117.42,80.73,0.25,5.18
1.984,328,0.09,116.69,80.69,0.25,5.18
1.990,329,0.09,115.97,80.65,0.25,5.18
1.996,330,0.09,115.26,80.61,0.24,5.18
2.002,331,0.09,114.55,80.57,0.24,5.18
2.008,332,0.09,113.84,80.53,0.24,5.18
2.014,333,0.08,113.14,80.50,0.24,5.18
2.020,334,0.08,112.45,80.47,0.23,5.18
2.027,335,0.08,111.76,80.44,0.23,5.18
2.033,336,0.08,111.08,80.41,0.23,5.18
2.039,337,0.08,110.40,80.38,0.23,5.18
2.045,338,0.08,109.73,80.36,0.22,5.18
2.051,339,0.08,109.06,80.34,0.22,5.18
2.057,340,0.08,108.40,80.32,0.22,5.18
2.063,341,0.08,107.75,80.30,0.22,5.18
2.069,342,0.08,107.10,80.29,0.22,5.18
2.075,343,0.08,106.45,80.27,0.21,5.18
2.081,344,0.08,105.81,80.26,0.21,5.18
2.087,345,0.08,105.17,80.25,0.21,5.18
2.093,346,0.07,104.54,80.24,0.21,5.18
2.099,347,0.07,103.92,80.24,0.21,5.18
2.105,348,0.07,103.29,80.23,0.20,5.18
2.111,349,0.07,102.68,80.23,0.20,5.18
2.117,350,0.07,102.07,80.23,0.20,5.18
2.123,351,0.07,101.46,80.23,0.20,5.18
2.130,352,0.07,100.86,80.23,0.20,5.18
2.136,353,0.07,100.26,80.23,0.19,5.18
2.142,354,0.07,99.66,80.24,0.19,5.18
2.148,355,0.07,99.07,80.24,0.19,5.18
2.154,356,0.07,98.49,80.25,0.19,5.18
2.160,357,0.07,97.91,80.26,0.19,5.18
2.166,358,0.07,97.33,80.27,0.18,5.18
2.172,359,0.07,96.76,80.28,0.18,5.18
2.178,360,0.07,96.19,80.30,0.18,5.18
2.184,361,0.06,95.63,80.31,0.18,5.18
2.190,362,0.06,95.07,80.33,0.18,5.18
2.196,363,0.06,94.51,80.34,0.17,5.18
2.202,364,0.06,93.96,80.36,0.17,5.18
2.208,365,0.06,93.41,80.38,0.17,5.18
2.214,366,0.06,92.87,80.40,0.17,5.18
2.220,367,0.06,92.33,80.43,0.17,5.18
2.227,368,0.06,91.80,80.45,0.17,5.18
2.233,369,0.06,91.26,80.47,0.16,5.18
2.239,370,0.06,90.74,80.50,0.16,5.18
2.245,371,0.06,90.21,80.53,0.16,5.18
2.251,372,0.06,89.69,80.55,0.16,5.18
2.257,373,0.06,89.17,80.58,0.16,5.18
2.263,374,0.06,88.66,80.61,0.16,5.18
2.269,375,0.06,88.15,80.64,0.16,5.18
2.275,376,0.06,87.65,80.68,0.15,5.18
2.281,377,0.06,87.14,80.71,0.15,5.18
2.287,378,0.06,86.64,80.74,0.15,5.18
2.293,379,0.06,86.15,80.78,0.15,5.18
2.299,380,0.06,85.66,80.81,0.15,5.18
2.305,381,0.05,85.17,80.85,0.15,5.18
2.311,382,0.05,84.68,80.89,0.14,5.18
2.317,383,0.05,84.20,80.93,0.14,5.18
2.324,384,0.05,83.72,80.97,0.14,5.18
2.330,385,0.05,83.25,81.01,0.14,5.18
2.336,386,0.05,82.78,81.05,0.14,5.18
2.342,387,0.05,82.31,81.09,0.14,5.18
2.348,388,0.05,81.84,81.13,0.14,5.18
2.354,389,0.05,81.38,81.18,0.13,5.18
2.360,390,0.05,80.92,81.22,0.13,5.18
2.366,391,0.05,80.47,81.27,0.13,5.18
2.372,392,0.05,80.01,81.31,0.13,5.18
2.378,393,0.05,79.56,81.36,0.13,5.18
2.384,394,0.05,79.12,81.41,0.13,5.18
2.390,395,0.05,78.67,81.46,0.13,5.18
2.396,396,0.05,78.23,81.50,0.13,5.18
2.402,397,0.05,77.79,81.55,0.12,5.18
2.408,398,0.05,77.36,81.60,0.12,5.18
2.414,399,0.05,76.93,81.65,0.12,5.18
2.420,400,0.05,76.50,81.70,0.12,5.18
2.427,401,0.05,76.07,81.76,0.12,5.18
2.433,402,0.05,75.65,81.81,0.12,5.18
2.439,403,0.05,75.23,81.86,0.12,5.18
2.445,404,0.05,74.81,81.92,0.12,5.18
2.451,405,0.05,74.39,81.97,0.11,5.18
2.457,406,0.05,73.98,82.02,0.11,5.18
2.463,407,0.05,73.57,82.08,0.11,5.18
2.469,408,0.05,73.16,82.13,0.11,5.18
2.475,409,0.05,72.76,82.19,0.11,5.18
2.481,410,0.04,72.36,82.25,0.11,5.18
2.487,411,0.04,71.96,82.30,0.11,5.18
2.493,412,0.04,71.56,82.36,0.11,5.18
2.499,413,0.04,71.17,82.42,0.11,5.19
2.505,414,0.04,70.78,82.48,0.10,5.19
2.511,415,0.04,70.39,82.54,0.10,5.19
2.517,416,0.04,70.00,82.60,0.10,5.19
2.523,417,0.04,69.62,82.66,0.10,5.19
2.530,418,0.04,69.23,82.72,0.10,5.19
2.536,419,0.04,68.86,82.78,0.10,5.19
2.542,420,0.04,68.48,82.84,0.10,5.19
2.548,421,0.04,68.10,82.90,0.10,5.19
2.554,422,0.04,67.73,82.96,0.10,5.19
2.560,423,0.04,67.36,83.02,0.10,5.19
2.566,424,0.04,67.00,83.08,0.09,5.19
2.572,425,0.04,66.63,83.15,0.09,5.19
2.578,426,0.04,66.27,83.21,0.09,5.19
2.584,427,0.04,65.91,83.27,0.09,5.19
2.590,428,0.04,65.55,83.34,0.09,5.19
2.596,429,0.04,65.19,83.40,0.09,5.19
2.602,430,0.04,64.84,83.46,0.09,5.19
2.608,431,0.04,64.49,83.53,0.09,5.19
2.614,432,0.04,64.14,83.59,0.09,5.19
2.620,433,0.04,63.79,83.66,0.09,5.19
2.627,434,0.04,63.45,83.72,0.09,5.19
2.633,435,0.04,63.10,83.79,0.08,5.19
2.639,436,0.04,62.76,83.85,0.08,5.19
2.645,437,0.04,62.35,83.73,0.30,5.19
2.651,438,0.04,61.95,83.62,0.30,5.19
2.657,439,0.04,61.55,83.50,0.30,5.19
2.663,440,0.04,61.15,83.39,0.30,5.19
2.669,441,0.04,60.76,83.29,0.29,5.19
2.675,442,0.04,60.37,83.19,0.29,5.19
2.681,443,0.04,59.98,83.09,0.29,5.19
2.687,444,0.04,59.59,82.99,0.28,5.19
2.693,445,0.04,59.21,82.90,0.28,5.19
2.699,446,0.04,58.84,82.81,0.28,5.19
2.705,447,0.04,58.46,82.72,0.28,5.19
2.711,448,0.04,58.09,82.64,0.27,5.19
2.717,449,0.04,57.72,82.56,0.27,5.19
2.723,450,0.04,57.36,82.48,0.27,5.19
2.730,451,0.04,57.00,82.41,0.26,5.19
2.736,452,0.04,56.64,82.34,0.26,5.19
2.742,453,0.04,56.28,82.27,0.26,5.19
2.748,454,0.03,55.93,82.20,0.26,5.19
2.754,455,0.03,55.58,82.14,0.25,5.20
2.760,456,0.03,55.23,82.08,0.25,5.20
2.766,457,0.03,54.89,82.02,0.25,5.20
2.772,458,0.03,54.55,81.97,0.25,5.20
2.778,459,0.03,54.21,81.92,0.24,5.20
2.784,460,0.03,53.87,81.87,0.24,5.20
2.790,461,0.03,53.46,81.58,0.53,5.20
2.796,462,0.03,53.06,81.30,0.52,5.20
2.802,463,0.03,52.65,81.03,0.52,5.20
2.808,464,0.03,52.26,80.77,0.51,5.20
2.814,465,0.03,51.86,80.51,0.51,5.20
2.820,466,0.03,51.47,80.26,0.50,5.20
2.827,467,0.03,51.09,80.02,0.50,5.20
2.833,468,0.03,50.71,79.79,0.49,5.20
2.839,469,0.03,50.33,79.56,0.49,5.20
2.845,470,0.03,49.96,79.34,0.48,5.20
2.851,471,0.03,49.59,79.12,0.48,5.20
2.857,472,0.03,49.22,78.91,0.47,5.20
2.863,473,0.03,48.86,78.71,0.47,5.20
2.869,474,0.03,48.51,78.51,0.46,5.20
2.875,475,0.03,48.15,78.31,0.46,5.20
2.881,476,0.03,47.80,78.13,0.46,5.20
2.887,477,0.03,47.46,77.95,0.45,5.20
2.893,478,0.03,47.12,77.77,0.45,5.20
2.899,479,0.03,46.78,77.60,0.44,5.20
2.905,480,0.03,46.44,77.43,0.44,5.20
2.911,481,0.03,46.11,77.27,0.43,5.20
2.917,482,0.03,45.78,77.12,0.43,5.20
2.923,483,0.03,45.45,76.96,0.42,5.20
2.930,484,0.03,45.13,76.82,0.42,5.20
2.936,485,0.03,44.81,76.68,0.42,5.20
2.942,486,0.03,44.50,76.54,0.41,5.20
2.948,487,0.03,44.19,76.41,0.41,5.20
2.954,488,0.03,43.88,76.28,0.40,5.20
2.960,489,0.03,43.57,76.15,0.40,5.20
2.966,490,0.03,43.27,76.03,0.40,5.20
2.972,491,0.03,42.97,75.92,0.39,5.20
2.978,492,0.03,42.67,75.81,0.39,5.20
2.984,493,0.03,42.37,75.70,0.38,5.20
2.990,494,0.03,42.08,75.59,0.38,5.20
2.996,495,0.03,41.79,75.49,0.38,5.20
3.002,496,0.03,41.51,75.40,0.37,5.20
3.008,497,0.03,41.22,75.31,0.37,5.20
3.014,498,0.03,40.94,75.22,0.37,5.20
3.021,499,0.03,40.66,75.13,0.36,5.20
3.027,500,0.03,40.39,75.05,0.36,5.20
3.033,501,0.03,40.12,74.97,0.35,5.20
3.039,502,0.03,39.84,74.89,0.35,5.20
3.045,503,0.03,39.58,74.82,0.35,5.20
3.051,504,0.03,39.31,74.75,0.34,5.20
3.057,505,0.03,39.05,74.69,0.34,5.20
3.063,506,0.03,38.79,74.62,0.34,5.20
3.069,507,0.03,38.53,74.56,0.33,5.20
3.075,508,0.03,38.27,74.51,0.33,5.20
3.081,509,0.03,38.02,74.45,0.33,5.20
3.087,510,0.03,37.77,74.40,0.32,5.20
3.093,511,0.03,37.52,74.35,0.32,5.20
3.099,512,0.03,37.27,74.31,0.32,5.20
3.105,513,0.03,37.03,74.27,0.31,5.20
3.111,514,0.03,36.79,74.23,0.31,5.20
3.117,515,0.03,36.55,74.19,0.31,5.20
3.123,516,0.03,36.31,74.16,0.30,5.20
3.130,517,0.03,36.07,74.12,0.30,5.20
3.136,518,0.03,35.84,74.09,0.30,5.20
3.142,519,0.03,35.61,74.07,0.30,5.20
3.148,520,0.03,35.38,74.04,0.29,5.20
3.154,521,0.03,35.15,74.02,0.29,5.21
3.160,522,0.03,34.93,74.00,0.29,5.21
3.166,523,0.03,34.70,73.98,0.28,5.21
3.172,524,0.03,34.48,73.96,0.28,5.21
3.178,525,0.03,34.26,73.95,0.28,5.21
3.184,526,0.03,34.04,73.94,0.28,5.21
3.190,527,0.03,33.83,73.93,0.27,5.21
3.196,528,0.03,33.61,73.92,0.27,5.21
3.202,529,0.03,33.40,73.92,0.27,5.21
3.208,530,0.03,33.19,73.92,0.26,5.21
3.214,531,0.03,32.98,73.91,0.26,5.21
3.220,532,0.03,32.77,73.92,0.26,5.21
3.227,533,0.03,32.57,73.92,0.26,5.21
3.233,534,0.03,32.36,73.92,0.25,5.21
3.239,535,0.03,32.16,73.93,0.25,5.21
3.245,536,0.03,31.96,73.94,0.25,5.21
