timestamp,simTime,prey,predator,resources,drought,memoryUsedMB
0.003,1,994.99,149.50,998.00,0.00,5.70
0.010,2,985.10,223.13,996.03,0.00,5.70
0.016,3,968.08,331.91,994.10,0.00,5.70
0.022,4,940.91,490.91,992.22,0.00,5.70
0.028,5,899.66,719.41,990.42,0.00,5.70
0.034,6,839.84,1039.43,988.71,0.00,5.70
0.040,7,757.37,1470.71,987.14,0.00,5.70
0.046,8,650.65,2020.29,985.76,0.00,5.70
0.052,9,523.55,2667.44,984.60,0.00,5.70
0.058,10,387.74,3352.38,983.70,0.00,5.70
0.064,11,260.87,3985.55,983.09,0.00,5.71
0.070,12,159.16,4485.47,982.73,0.00,5.71
0.076,13,89.23,4820.00,982.58,0.00,5.71
0.082,14,47.07,5010.95,982.57,0.00,5.71
0.088,15,23.95,5103.84,982.65,0.00,5.71
0.094,16,11.96,5139.42,982.77,0.00,5.71
0.100,17,5.93,5144.46,982.92,0.00,5.71
0.106,18,2.94,5134.00,983.08,0.00,5.71
0.112,19,1.46,5115.88,983.24,0.00,5.71
0.119,20,0.73,5094.03,983.40,0.00,5.71
0.125,21,0.36,5070.41,983.56,0.00,5.71
0.131,22,0.18,5045.98,983.72,0.00,5.71
0.137,23,0.09,5021.22,983.88,0.00,5.71
0.143,24,0.05,4996.34,984.04,0.00,5.71
0.149,25,0.02,4971.48,984.20,0.00,5.71
0.155,26,0.01,4946.68,984.35,0.00,5.71
0.161,27,0.01,4921.98,984.50,0.00,5.71
0.167,28,0.00,4897.38,984.66,0.00,5.71
0.173,29,0.00,4872.90,984.81,0.00,5.71
0.179,30,0.00,4848.54,984.96,0.00,5.71
0.185,31,0.00,4824.30,985.11,0.00,5.71
0.191,32,0.00,4800.18,985.25,0.00,5.71
0.197,33,0.00,4776.18,985.40,0.00,5.71
0.203,34,0.00,4752.30,985.54,0.00,5.71
0.209,35,0.00,4728.54,985.68,0.00,5.71
0.215,36,0.00,4704.90,985.83,0.00,5.71
0.222,37,0.00,4681.37,985.97,0.00,5.71
0.228,38,0.00,4657.97,986.10,0.00,5.71
0.234,39,0.00,4634.68,986.24,0.00,5.72
0.240,40,0.00,4611.50,986.38,0.00,5.72
0.246,41,0.00,4588.45,986.51,0.00,5.72
0.252,42,0.00,4565.50,986.64,0.00,5.72
0.258,43,0.00,4542.68,986.78,0.00,5.72
0.264,44,0.00,4519.96,986.91,0.00,5.72
0.270,45,0.00,4497.36,987.04,0.00,5.72
0.276,46,0.00,4474.88,987.16,0.00,5.72
0.282,47,0.00,4452.50,987.29,0.00,5.72
0.288,48,0.00,4430.24,987.42,0.00,5.72
0.294,49,0.00,4408.09,987.54,0.00,5.72
0.300,50,0.00,4386.05,987.66,0.00,5.72
0.306,51,0.00,4364.12,987.78,0.00,5.72
0.312,52,0.00,4342.30,987.91,0.00,5.72
0.319,53,0.00,4320.58,988.03,0.00,5.73
0.325,54,0.00,4298.98,988.14,0.00,5.73
0.331,55,0.00,4277.49,988.26,0.00,5.73
0.337,56,0.00,4256.10,988.38,0.00,5.73
0.343,57,0.00,4234.82,988.49,0.00,5.73
0.349,58,0.00,4213.65,988.61,0.00,5.73
0.355,59,0.00,4192.58,988.72,0.00,5.73
0.361,60,0.00,4171.61,988.83,0.00,5.73
0.367,61,0.00,4150.76,988.94,0.00,5.73
0.373,62,0.00,4130.00,989.05,0.00,5.73
0.379,63,0.00,4109.35,989.16,0.00,5.73
0.385,64,0.00,4088.81,989.26,0.00,5.73
0.391,65,0.00,4068.36,989.37,0.00,5.73
0.397,66,0.00,4048.02,989.48,0.00,5.73
0.403,67,0.00,4027.78,989.58,0.00,5.73
0.409,68,0.00,4007.64,989.68,0.00,5.73
0.415,69,0.00,3987.60,989.79,0.00,5.73
0.422,70,0.00,3967.66,989.89,0.00,5.73
0.428,71,0.00,3947.83,989.99,0.00,5.73
0.434,72,0.00,3928.09,990.09,0.00,5.73
0.440,73,0.00,3908.45,990.18,0.00,5.73
0.446,74,0.00,3888.90,990.28,0.00,5.73
0.452,75,0.00,3869.46,990.38,0.00,5.73
0.458,76,0.00,3850.11,990.47,0.00,5.73
0.464,77,0.00,3830.86,990.57,0.00,5.73
0.470,78,0.00,3811.71,990.66,0.00,5.73
0.476,79,0.00,3792.65,990.75,0.00,5.73
0.482,80,0.00,3773.69,990.84,0.00,5.73
0.488,81,0.00,3754.82,990.94,0.00,5.73
0.494,82,0.00,3727.37,986.45,0.46,5.74
0.500,83,0.00,3700.20,982.07,0.46,5.74
0.506,84,0.00,3673.32,977.79,0.45,5.74
0.512,85,0.00,3646.72,973.63,0.45,5.74
0.519,86,0.00,3620.39,969.56,0.44,5.74
0.525,87,0.00,3594.33,965.59,0.44,5.74
0.531,88,0.00,3568.54,961.73,0.44,5.74
0.537,89,0.00,3543.01,957.95,0.43,5.74
0.543,90,0.00,3517.74,954.27,0.43,5.74
0.549,91,0.00,3492.73,950.68,0.42,5.74
0.555,92,0.00,3467.97,947.17,0.42,5.74
0.561,93,0.00,3443.45,943.75,0.41,5.74
0.567,94,0.00,3419.18,940.42,0.41,5.74
0.573,95,0.00,3395.15,937.16,0.41,5.75
0.579,96,0.00,3371.36,933.99,0.40,5.75
0.585,97,0.00,3347.81,930.90,0.40,5.75
0.591,98,0.00,3324.48,927.88,0.39,5.75
0.597,99,0.00,3301.38,924.93,0.39,5.75
0.603,100,0.00,3278.51,922.06,0.39,5.75
0.609,101,0.00,3255.86,919.26,0.38,5.75
0.616,102,0.00,3233.43,916.52,0.38,5.75
0.622,103,0.00,3211.21,913.86,0.37,5.75
0.628,104,0.00,3189.20,911.26,0.37,5.75
0.634,105,0.00,3167.41,908.73,0.37,5.75
0.640,106,0.00,3145.82,906.26,0.36,5.75
0.646,107,0.00,3124.44,903.85,0.36,5.75
0.652,108,0.00,3103.26,901.50,0.36,5.75
0.658,109,0.00,3082.27,899.21,0.35,5.75
0.664,110,0.00,3061.49,896.98,0.35,5.75
0.670,111,0.00,3040.89,894.81,0.35,5.75
0.676,112,0.00,3020.49,892.69,0.34,5.75
0.682,113,0.00,3000.28,890.63,0.34,5.75
0.688,114,0.00,2980.25,888.62,0.34,5.75
0.694,115,0.00,2960.41,886.66,0.33,5.75
0.700,116,0.00,2940.74,884.75,0.33,5.75
0.706,117,0.00,2921.26,882.90,0.33,5.75
0.713,118,0.00,2901.95,881.09,0.32,5.75
0.719,119,0.00,2882.82,879.33,0.32,5.75
0.725,120,0.00,2863.86,877.62,0.32,5.75
0.731,121,0.00,2845.07,875.95,0.31,5.75
0.737,122,0.00,2826.45,874.33,0.31,5.75
0.743,123,0.00,2807.99,872.75,0.31,5.75
0.749,124,0.00,2789.69,871.22,0.30,5.76
0.755,125,0.00,2771.56,869.73,0.30,5.76
0.761,126,0.00,2753.59,868.28,0.30,5.76
0.767,127,0.00,2735.77,866.87,0.29,5.76
0.773,128,0.00,2718.11,865.50,0.29,5.76
0.779,129,0.00,2700.60,864.17,0.29,5.76
0.785,130,0.00,2683.25,862.88,0.29,5.76
0.791,131,0.00,2666.04,861.62,0.28,5.76
0.797,132,0.00,2648.99,860.41,0.28,5.76
0.803,133,0.00,2632.07,859.23,0.28,5.76
0.809,134,0.00,2615.31,858.08,0.27,5.76
0.815,135,0.00,2598.68,856.97,0.27,5.76
0.822,136,0.00,2582.20,855.89,0.27,5.76
0.828,137,0.00,2565.86,854.85,0.27,5.77
0.834,138,0.00,2549.65,853.84,0.26,5.77
0.840,139,0.00,2533.58,852.87,0.26,5.77
0.846,140,0.00,2517.64,851.92,0.26,5.77
0.852,141,0.00,2501.84,851.01,0.26,5.77
0.858,142,0.00,2486.17,850.12,0.25,5.77
0.864,143,0.00,2470.62,849.27,0.25,5.77
0.870,144,0.00,2455.21,848.44,0.25,5.77
0.876,145,0.00,2439.92,847.65,0.25,5.77
0.882,146,0.00,2424.76,846.88,0.24,5.77
0.888,147,0.00,2409.72,846.14,0.24,5.77
0.894,148,0.00,2394.80,845.43,0.24,5.77
0.900,149,0.00,2380.01,844.74,0.24,5.77
0.906,150,0.00,2365.33,844.08,0.23,5.77
0.912,151,0.00,2350.77,843.45,0.23,5.77
0.919,152,0.00,2336.33,842.84,0.23,5.77
0.925,153,0.00,2322.00,842.26,0.23,5.77
0.931,154,0.00,2307.79,841.70,0.22,5.77
0.937,155,0.00,2293.69,841.16,0.22,5.77
0.943,156,0.00,2279.70,840.65,0.22,5.77
0.949,157,0.00,2265.83,840.16,0.22,5.77
0.955,158,0.00,2252.06,839.70,0.22,5.23
0.961,159,0.00,2238.40,839.25,0.21,5.23
0.967,160,0.00,2224.84,838.83,0.21,5.23
0.973,161,0.00,2211.40,838.43,0.21,5.23
