timestamp,simTime,prey,predator,resources,drought,memoryUsedMB
0.324,54,76.26,244.28,89.87,0.00,5.50
0.330,55,74.84,252.37,89.72,0.00,5.50
0.336,56,73.39,260.55,89.58,0.00,5.50
0.342,57,71.91,268.81,89.45,0.00,5.50
0.348,58,70.40,277.13,89.31,0.00,5.50
0.354,59,68.88,285.50,89.18,0.00,5.50
0.360,60,67.33,293.91,89.05,0.00,5.50
0.366,61,65.77,302.33,88.93,0.00,5.50
0.372,62,64.20,310.76,88.81,0.00,5.51
0.378,63,62.61,319.19,88.69,0.00,5.51
0.384,64,61.02,327.58,88.57,0.00,5.51
0.391,65,59.42,335.94,88.46,0.00,5.51
0.397,66,57.82,344.24,88.35,0.00,5.51
0.403,67,56.22,352.47,88.25,0.00,5.51
0.409,68,54.62,360.62,88.14,0.00,5.51
0.415,69,53.03,368.66,88.05,0.00,5.51
0.421,70,51.44,376.59,87.95,0.00,5.51
0.427,71,49.87,384.40,87.86,0.00,5.51
0.433,72,48.31,392.06,87.77,0.00,5.51
0.439,73,46.76,399.57,87.68,0.00,5.51
0.445,74,45.24,406.91,87.60,0.00,5.51
0.451,75,43.73,414.08,87.52,0.00,5.51
0.457,76,42.25,421.07,87.44,0.00,5.51
0.463,77,40.79,427.86,87.37,0.00,5.51
0.469,78,39.36,434.44,87.30,0.00,5.52
0.475,79,37.95,440.82,87.23,0.00,5.52
0.481,80,36.58,446.98,87.17,0.00,5.52
0.488,81,35.23,452.92,87.11,0.00,5.52
0.494,82,33.79,457.59,87.01,0.46,5.52
0.500,83,32.40,461.99,86.91,0.46,5.52
0.506,84,31.05,466.11,86.82,0.45,5.52
0.512,85,29.75,469.98,86.73,0.45,5.52
0.518,86,28.49,473.57,86.64,0.44,5.52
0.524,87,27.28,476.91,86.56,0.44,5.52
0.530,88,26.11,479.99,86.48,0.44,5.52
0.536,89,24.99,482.83,86.40,0.43,5.52
0.542,90,23.91,485.41,86.32,0.43,5.52
0.548,91,22.87,487.76,86.25,0.42,5.52
0.554,92,21.87,489.88,86.18,0.42,5.52
0.560,93,20.91,491.78,86.11,0.41,5.52
0.566,94,19.99,493.45,86.05,0.41,5.52
0.572,95,19.11,494.92,85.99,0.41,5.52
0.578,96,18.27,496.18,85.93,0.40,5.52
0.585,97,17.47,497.25,85.87,0.40,5.52
0.591,98,16.69,498.12,85.81,0.39,5.52
0.597,99,15.96,498.82,85.76,0.39,5.52
0.603,100,15.25,499.34,85.70,0.39,5.52
0.609,101,14.58,499.70,85.65,0.38,5.52
0.615,102,13.93,499.90,85.60,0.38,5.52
0.621,103,13.32,499.95,85.55,0.37,5.52
0.627,104,12.73,499.85,85.51,0.37,5.52
0.633,105,12.17,499.61,85.46,0.37,5.52
0.639,106,11.63,499.25,85.42,0.36,5.52
0.645,107,11.12,498.76,85.38,0.36,5.52
0.651,108,10.63,498.15,85.34,0.36,5.52
0.657,109,10.17,497.43,85.30,0.35,5.52
0.663,110,9.73,496.61,85.26,0.35,5.53
0.669,111,9.30,495.68,85.23,0.35,5.53
0.675,112,8.90,494.66,85.19,0.34,5.53
0.681,113,8.52,493.55,85.16,0.34,5.53
0.688,114,8.15,492.36,85.13,0.34,5.53
0.694,115,7.80,491.09,85.09,0.33,5.54
0.700,116,7.47,489.74,85.06,0.33,5.54
0.706,117,7.15,488.33,85.03,0.33,5.54
0.712,118,6.85,486.85,85.00,0.32,5.54
0.718,119,6.56,485.30,84.98,0.32,5.54
0.724,120,6.29,483.70,84.95,0.32,5.54
0.730,121,6.02,482.05,84.92,0.31,5.54
0.736,122,5.77,480.35,84.90,0.31,5.54
0.742,123,5.54,478.60,84.87,0.31,5.54
0.748,124,5.31,476.80,84.85,0.30,5.54
0.754,125,5.09,474.97,84.82,0.30,5.54
0.760,126,4.88,473.10,84.80,0.30,5.54
0.766,127,4.69,471.19,84.78,0.29,5.54
0.772,128,4.50,469.26,84.76,0.29,5.54
0.778,129,4.32,467.29,84.74,0.29,5.54
0.785,130,4.15,465.30,84.72,0.29,5.54
0.791,131,3.98,463.28,84.70,0.28,5.54
0.797,132,3.83,461.24,84.68,0.28,5.54
0.803,133,3.68,459.17,84.66,0.28,5.54
0.809,134,3.53,457.09,84.65,0.27,5.54
0.815,135,3.40,454.99,84.63,0.27,5.54
0.821,136,3.27,452.88,84.61,0.27,5.54
0.827,137,3.14,450.76,84.60,0.27,5.54
0.833,138,3.03,448.62,84.58,0.26,5.54
0.839,139,2.91,446.47,84.56,0.26,5.55
0.845,140,2.80,444.31,84.55,0.26,5.55
0.851,141,2.70,442.14,84.54,0.26,5.55
0.857,142,2.60,439.97,84.52,0.25,5.55
0.863,143,2.50,437.79,84.51,0.25,5.55
0.869,144,2.41,435.61,84.50,0.25,5.55
0.875,145,2.33,433.42,84.48,0.25,5.55
0.881,146,2.24,431.23,84.47,0.24,5.55
0.887,147,2.16,429.04,84.46,0.24,5.55
0.894,148,2.09,426.85,84.45,0.24,5.55
0.900,149,2.01,424.66,84.44,0.24,5.55
0.906,150,1.94,422.47,84.43,0.23,5.55
0.912,151,1.88,420.28,84.42,0.23,5.55
0.918,152,1.81,418.09,84.41,0.23,5.55
0.924,153,1.75,415.90,84.40,0.23,5.55
0.930,154,1.69,413.72,84.39,0.22,5.55
0.936,155,1.63,411.54,84.38,0.22,5.55
0.942,156,1.58,409.37,84.37,0.22,5.55
0.948,157,1.53,407.20,84.36,0.22,5.55
0.954,158,1.48,405.04,84.35,0.22,5.56
0.960,159,1.43,402.88,84.35,0.21,5.56
0.966,160,1.38,400.73,84.34,0.21,5.56
0.972,161,1.34,398.58,84.33,0.21,5.56
0.978,162,1.29,396.44,84.33,0.21,5.56
0.984,163,1.25,394.31,84.32,0.20,5.56
0.991,164,1.21,392.19,84.31,0.20,5.56
0.997,165,1.18,390.07,84.31,0.20,5.56
1.003,166,1.14,387.96,84.30,0.20,5.56
1.009,167,1.10,385.86,84.29,0.20,5.57
1.015,168,1.07,383.77,84.29,0.19,5.57
1.021,169,1.04,381.69,84.28,0.19,5.57
1.027,170,1.01,379.61,84.28,0.19,5.57
1.033,171,0.98,377.55,84.27,0.19,5.57
1.039,172,0.95,375.49,84.27,0.19,5.57
1.045,173,0.92,373.44,84.27,0.19,5.57
1.051,174,0.89,371.40,84.26,0.18,5.57
1.057,175,0.87,369.38,84.26,0.18,5.57
1.063,176,0.84,367.36,84.25,0.18,5.57
1.069,177,0.82,365.35,84.25,0.18,5.57
1.075,178,0.79,363.35,84.25,0.18,5.57
1.081,179,0.77,361.36,84.24,0.17,5.57
1.088,180,0.75,359.38,84.24,0.17,5.57
1.094,181,0.73,357.41,84.24,0.17,5.57
1.100,182,0.71,355.45,84.24,0.17,5.57
1.106,183,0.69,353.50,84.23,0.17,5.57
1.112,184,0.67,351.57,84.23,0.17,5.57
1.118,185,0.65,349.64,84.23,0.16,5.57
1.124,186,0.64,347.72,84.23,0.16,5.57
1.130,187,0.62,345.81,84.23,0.16,5.57
1.136,188,0.60,343.92,84.23,0.16,5.57
1.142,189,0.59,342.03,84.22,0.16,5.57
1.148,190,0.57,340.15,84.22,0.16,5.57
1.154,191,0.56,338.29,84.22,0.15,5.57
1.160,192,0.54,336.43,84.22,0.15,5.57
1.166,193,0.53,334.58,84.22,0.15,5.57
1.172,194,0.52,332.75,84.22,0.15,5.57
1.178,195,0.50,330.92,84.22,0.15,5.58
1.184,196,0.49,329.11,84.22,0.15,5.58
1.191,197,0.48,327.31,84.22,0.15,5.58
1.197,198,0.47,325.51,84.22,0.14,5.58
1.203,199,0.46,323.73,84.22,0.14,5.58
1.209,200,0.45,321.96,84.22,0.14,5.58
1.215,201,0.44,320.19,84.22,0.14,5.59
1.221,202,0.43,318.44,84.22,0.14,5.59
1.227,203,0.42,316.70,84.22,0.14,5.59
1.233,204,0.41,314.96,84.23,0.14,5.59
1.239,205,0.40,313.24,84.23,0.13,5.59
1.245,206,0.39,311.53,84.23,0.13,5.59
1.251,207,0.38,309.83,84.23,0.13,5.59
1.257,208,0.37,308.14,84.23,0.13,5.59
1.263,209,0.36,306.45,84.23,0.13,5.59
1.269,210,0.35,304.78,84.23,0.13,5.59
1.275,211,0.35,303.12,84.24,0.13,5.59
1.281,212,0.34,301.47,84.24,0.13,5.59
1.288,213,0.33,299.82,84.24,0.12,5.59
1.294,214,0.32,298.19,84.24,0.12,5.59
1.300,215,0.32,296.57,84.25,0.12,5.59
1.306,216,0.31,294.95,84.25,0.12,5.59
1.312,217,0.30,293.35,84.25,0.12,5.59
1.318,218,0.30,291.75,84.25,0.12,5.59
1.324,219,0.29,290.17,84.26,0.12,5.59
1.330,220,0.29,288.59,84.26,0.12,5.59
1.336,221,0.28,287.03,84.26,0.11,5.59
1.342,222,0.28,285.47,84.26,0.11,5.59
1.348,223,0.27,283.92,84.27,0.11,5.59
1.354,224,0.26,282.38,84.27,0.11,5.59
1.360,225,0.26,280.85,84.28,0.11,5.59
1.366,226,0.25,279.33,84.28,0.11,5.59
1.372,227,0.25,277.82,84.28,0.11,5.59
1.378,228,0.24,276.32,84.29,0.11,5.59
1.385,229,0.24,274.82,84.29,0.11,5.59
1.391,230,0.24,273.34,84.29,0.10,5.59
1.397,231,0.23,271.86,84.30,0.10,5.59
1.403,232,0.23,270.40,84.30,0.10,5.59
1.409,233,0.22,268.94,84.31,0.10,5.59
1.415,234,0.22,267.49,84.31,0.10,5.60
1.421,235,0.22,266.05,84.32,0.10,5.60
1.427,236,0.21,264.62,84.32,0.10,5.60
1.433,237,0.21,263.19,84.32,0.10,5.60
1.439,238,0.20,261.78,84.33,0.10,5.60
1.445,239,0.20,260.37,84.33,0.10,5.60
1.451,240,0.20,258.97,84.34,0.09,5.60
1.457,241,0.19,257.58,84.34,0.09,5.60
1.463,242,0.19,256.20,84.35,0.09,5.60
1.469,243,0.19,254.82,84.35,0.09,5.61
1.475,244,0.18,253.46,84.36,0.09,5.61
1.481,245,0.18,252.10,84.36,0.09,5.61
1.488,246,0.18,250.75,84.37,0.09,5.61
1.494,247,0.18,249.41,84.37,0.09,5.61
1.500,248,0.17,248.08,84.38,0.09,5.61
1.506,249,0.17,246.75,84.39,0.09,5.61
1.512,250,0.17,245.43,84.39,0.09,5.61
1.518,251,0.17,244.12,84.40,0.08,5.61
1.524,252,0.16,242.82,84.40,0.08,5.61
1.530,253,0.16,241.52,84.41,0.08,5.61
1.536,254,0.16,240.24,84.41,0.08,5.61
1.542,255,0.16,238.96,84.42,0.08,5.61
1.548,256,0.15,237.68,84.43,0.08,5.61
1.554,257,0.15,236.42,84.43,0.08,5.61
1.560,258,0.15,235.16,84.44,0.08,5.61
1.566,259,0.15,233.91,84.45,0.08,5.61
1.572,260,0.14,232.67,84.45,0.08,5.61
1.578,261,0.14,231.43,84.46,0.08,5.61
1.584,262,0.14,230.21,84.46,0.08,5.61
1.591,263,0.14,228.98,84.47,0.07,5.61
1.597,264,0.14,227.77,84.48,0.07,5.61
1.603,265,0.13,226.56,84.48,0.07,5.61
1.609,266,0.13,225.36,84.49,0.07,5.61
1.615,267,0.13,224.17,84.50,0.07,5.62
1.621,268,0.13,222.98,84.50,0.07,5.62
1.627,269,0.13,221.80,84.51,0.07,5.62
1.633,270,0.13,220.63,84.52,0.07,5.62
1.639,271,0.12,219.47,84.53,0.07,5.62
1.645,272,0.12,218.31,84.53,0.07,5.62
1.651,273,0.12,217.16,84.54,0.07,5.62
1.657,274,0.12,216.01,84.55,0.07,5.62
1.663,275,0.12,214.87,84.55,0.07,5.62
1.669,276,0.12,213.74,84.56,0.07,5.62
1.675,277,0.12,212.61,84.57,0.07,5.62
1.682,278,0.11,211.49,84.58,0.06,5.62
1.688,279,0.11,210.38,84.58,0.06,5.62
1.694,280,0.11,209.28,84.59,0.06,5.62
1.700,281,0.11,208.18,84.60,0.06,5.63
1.706,282,0.11,207.08,84.61,0.06,5.63
1.712,283,0.11,205.99,84.61,0.06,5.63
1.718,284,0.11,204.91,84.62,0.06,5.63
1.724,285,0.11,203.51,84.60,0.38,5.63
1.730,286,0.10,202.11,84.58,0.38,5.63
1.736,287,0.10,200.73,84.56,0.38,5.63
1.742,288,0.10,199.37,84.54,0.37,5.63
1.748,289,0.10,198.01,84.53,0.37,5.63
1.754,290,0.10,196.67,84.51,0.36,5.63
1.760,291,0.10,195.34,84.49,0.36,5.63
1.766,292,0.10,194.03,84.47,0.36,5.63
1.772,293,0.09,192.72,84.46,0.35,5.63
1.778,294,0.09,191.43,84.44,0.35,5.63
1.784,295,0.09,190.15,84.42,0.35,5.64
1.791,296,0.09,188.88,84.41,0.34,5.64
1.797,297,0.09,187.63,84.39,0.34,5.64
1.803,298,0.09,186.38,84.38,0.34,5.64
1.809,299,0.09,185.15,84.36,0.33,5.64
1.815,300,0.09,183.92,84.35,0.33,5.64
1.821,301,0.09,182.71,84.33,0.33,5.64
1.827,302,0.08,181.51,84.32,0.32,5.64
1.833,303,0.08,180.32,84.30,0.32,5.64
1.839,304,0.08,179.14,84.29,0.32,5.64
1.845,305,0.08,177.97,84.28,0.31,5.64
1.851,306,0.08,176.81,84.26,0.31,5.64
1.857,307,0.08,175.67,84.25,0.31,5.64
1.863,308,0.08,174.53,84.24,0.30,5.64
1.869,309,0.08,173.40,84.23,0.30,5.64
1.875,310,0.08,172.28,84.21,0.30,5.64
1.881,311,0.08,171.17,84.20,0.30,5.64
1.888,312,0.08,170.07,84.19,0.29,5.64
1.894,313,0.08,168.98,84.18,0.29,5.64
1.900,314,0.07,167.90,84.17,0.29,5.64
1.906,315,0.07,166.83,84.16,0.28,5.64
1.912,316,0.07,165.77,84.15,0.28,5.64
1.918,317,0.07,164.71,84.14,0.28,5.64
1.924,318,0.07,163.67,84.13,0.28,5.64
1.930,319,0.07,162.64,84.12,0.27,5.64
1.936,320,0.07,161.61,84.11,0.27,5.64
1.942,321,0.07,160.59,84.10,0.27,5.64
1.948,322,0.07,159.58,84.09,0.26,5.64
1.954,323,0.07,158.58,84.08,0.26,5.65
1.960,324,0.07,157.59,84.07,0.26,5.65
1.966,325,0.07,156.60,84.06,0.26,5.65
1.972,326,0.07,155.63,84.06,0.25,5.65
1.978,327,0.07,154.66,84.05,0.25,5.65
1.984,328,0.07,153.70,84.04,0.25,5.66
1.991,329,0.07,152.74,84.03,0.25,5.66
1.997,330,0.06,151.80,84.03,0.24,5.66
2.003,331,0.06,150.86,84.02,0.24,5.66
2.009,332,0.06,149.93,84.01,0.24,5.66
2.015,333,0.06,149.01,84.01,0.24,5.66
2.021,334,0.06,148.10,84.00,0.23,5.66
2.027,335,0.06,147.19,83.99,0.23,5.66
2.033,336,0.06,146.29,83.99,0.23,5.66
2.039,337,0.06,145.39,83.98,0.23,5.66
2.045,338,0.06,144.51,83.98,0.22,5.66
2.051,339,0.06,143.63,83.97,0.22,5.66
2.057,340,0.06,142.76,83.97,0.22,5.66
2.063,341,0.06,141.89,83.96,0.22,5.66
2.069,342,0.06,141.03,83.96,0.22,5.66
2.075,343,0.06,140.18,83.95,0.21,5.66
2.081,344,0.06,139.34,83.95,0.21,5.66
2.088,345,0.06,138.50,83.94,0.21,5.66
2.094,346,0.06,137.67,83.94,0.21,5.66
2.100,347,0.06,136.84,83.93,0.21,5.66
2.106,348,0.06,136.02,83.93,0.20,5.66
2.112,349,0.06,135.21,83.93,0.20,5.66
2.118,350,0.06,134.40,83.92,0.20,5.66
2.124,351,0.06,133.60,83.92,0.20,5.66
2.130,352,0.06,132.80,83.92,0.20,5.66
2.136,353,0.06,132.02,83.92,0.19,5.66
2.142,354,0.06,131.23,83.91,0.19,5.66
2.148,355,0.06,130.46,83.91,0.19,5.66
2.154,356,0.05,129.68,83.91,0.19,5.66
2.160,357,0.05,128.92,83.91,0.19,5.66
2.166,358,0.05,128.16,83.90,0.18,5.66
2.172,359,0.05,127.41,83.90,0.18,5.66
2.178,360,0.05,126.66,83.90,0.18,5.67
2.184,361,0.05,125.91,83.90,0.18,5.67
2.191,362,0.05,125.18,83.90,0.18,5.67
2.197,363,0.05,124.44,83.90,0.17,5.67
2.203,364,0.05,123.72,83.89,0.17,5.67
2.209,365,0.05,123.00,83.89,0.17,5.67
2.215,366,0.05,122.28,83.89,0.17,5.67
2.221,367,0.05,121.57,83.89,0.17,5.67
2.227,368,0.05,120.86,83.89,0.17,5.67
2.233,369,0.05,120.16,83.89,0.16,5.68
2.239,370,0.05,119.47,83.89,0.16,5.68
2.245,371,0.05,118.78,83.89,0.16,5.68
2.251,372,0.05,118.09,83.89,0.16,5.68
2.257,373,0.05,117.41,83.89,0.16,5.68
2.263,374,0.05,116.73,83.89,0.16,5.68
2.269,375,0.05,116.06,83.89,0.16,5.68
2.275,376,0.05,115.40,83.89,0.15,5.68
2.281,377,0.05,114.73,83.89,0.15,5.68
2.288,378,0.05,114.08,83.89,0.15,5.68
2.294,379,0.05,113.42,83.89,0.15,5.68
2.300,380,0.05,112.78,83.90,0.15,5.68
2.306,381,0.05,112.13,83.90,0.15,5.68
2.312,382,0.05,111.49,83.90,0.14,5.68
2.318,383,0.05,110.86,83.90,0.14,5.68
2.324,384,0.05,110.23,83.90,0.14,5.68
2.330,385,0.05,109.60,83.90,0.14,5.68
2.336,386,0.05,108.98,83.90,0.14,5.68
2.342,387,0.05,108.37,83.91,0.14,5.68
2.348,388,0.05,107.75,83.91,0.14,5.68
2.354,389,0.05,107.14,83.91,0.13,5.68
2.361,390,0.05,106.54,83.91,0.13,5.68
2.366,391,0.05,105.94,83.91,0.13,5.68
2.372,392,0.05,105.34,83.92,0.13,5.68
2.378,393,0.05,104.75,83.92,0.13,5.68
2.385,394,0.05,104.16,83.92,0.13,5.69
2.391,395,0.05,103.58,83.92,0.13,5.69
2.397,396,0.05,103.00,83.93,0.13,5.69
2.403,397,0.05,102.42,83.93,0.12,5.69
2.409,398,0.05,101.85,83.93,0.12,5.69
2.415,399,0.05,101.28,83.94,0.12,5.69
2.421,400,0.05,100.71,83.94,0.12,5.69
2.427,401,0.05,100.15,83.94,0.12,5.69
2.433,402,0.05,99.60,83.95,0.12,5.69
2.439,403,0.05,99.04,83.95,0.12,5.69
2.445,404,0.05,98.49,83.95,0.12,5.69
2.451,405,0.05,97.94,83.96,0.11,5.69
2.457,406,0.05,97.40,83.96,0.11,5.69
2.463,407,0.05,96.86,83.97,0.11,5.69
2.469,408,0.05,96.33,83.97,0.11,5.69
2.475,409,0.05,95.79,83.97,0.11,5.70
2.481,410,0.05,95.26,83.98,0.11,5.70
2.487,411,0.05,94.74,83.98,0.11,5.70
2.494,412,0.05,94.22,83.99,0.11,5.70
2.500,413,0.05,93.70,83.99,0.11,5.70
2.506,414,0.05,93.18,84.00,0.10,5.70
2.512,415,0.05,92.67,84.00,0.10,5.70
2.518,416,0.05,92.16,84.00,0.10,5.70
2.524,417,0.05,91.66,84.01,0.10,5.70
2.530,418,0.05,91.15,84.01,0.10,5.70
2.536,419,0.05,90.66,84.02,0.10,5.70
2.542,420,0.05,90.16,84.02,0.10,5.70
2.548,421,0.05,89.67,84.03,0.10,5.70
2.554,422,0.05,89.18,84.03,0.10,5.70
2.560,423,0.05,88.69,84.04,0.10,5.71
2.566,424,0.05,88.21,84.05,0.09,5.71
2.572,425,0.05,87.73,84.05,0.09,5.71
2.578,426,0.05,87.25,84.06,0.09,5.71
2.584,427,0.05,86.78,84.06,0.09,5.71
2.591,428,0.05,86.30,84.07,0.09,5.71
2.597,429,0.05,85.84,84.07,0.09,5.71
2.603,430,0.05,85.37,84.08,0.09,5.71
2.609,431,0.05,84.91,84.09,0.09,5.71
2.615,432,0.05,84.45,84.09,0.09,5.71
2.621,433,0.05,83.99,84.10,0.09,5.71
2.627,434,0.05,83.54,84.10,0.09,5.71
2.633,435,0.05,83.09,84.11,0.08,5.71
2.639,436,0.05,82.64,84.12,0.08,5.71
2.645,437,0.05,82.10,84.10,0.30,5.71
2.651,438,0.05,81.57,84.09,0.30,5.71
2.657,439,0.05,81.04,84.08,0.30,5.71
2.663,440,0.05,80.52,84.07,0.30,5.71
2.669,441,0.05,80.00,84.06,0.29,5.71
2.675,442,0.05,79.49,84.05,0.29,5.71
2.681,443,0.05,78.98,84.03,0.29,5.71
2.688,444,0.05,78.47,84.02,0.28,5.71
2.694,445,0.05,77.97,84.01,0.28,5.71
2.700,446,0.05,77.47,84.00,0.28,5.71
2.706,447,0.05,76.98,83.99,0.28,5.71
2.712,448,0.05,76.49,83.98,0.27,5.71
2.718,449,0.05,76.01,83.97,0.27,5.71
2.724,450,0.05,75.53,83.97,0.27,5.71
2.730,451,0.05,75.05,83.96,0.26,5.72
2.736,452,0.05,74.58,83.95,0.26,5.72
2.742,453,0.05,74.11,83.94,0.26,5.72
2.748,454,0.05,73.65,83.93,0.26,5.72
2.754,455,0.05,73.19,83.92,0.25,5.73
2.760,456,0.05,72.73,83.92,0.25,5.73
2.767,457,0.05,72.28,83.91,0.25,5.73
2.772,458,0.05,71.83,83.90,0.25,5.73
2.778,459,0.05,71.39,83.89,0.24,5.73
2.784,460,0.05,70.94,83.89,0.24,5.73
2.791,461,0.05,70.40,83.86,0.53,5.73
2.797,462,0.05,69.87,83.83,0.52,5.73
2.803,463,0.05,69.34,83.80,0.52,5.73
2.809,464,0.05,68.82,83.77,0.51,5.73
2.815,465,0.05,68.30,83.74,0.51,5.73
2.821,466,0.05,67.79,83.71,0.50,5.73
2.827,467,0.05,67.28,83.68,0.50,5.73
2.833,468,0.05,66.78,83.65,0.49,5.73
2.839,469,0.05,66.28,83.62,0.49,5.73
2.845,470,0.05,65.79,83.60,0.48,5.73
2.851,471,0.05,65.31,83.57,0.48,5.73
2.857,472,0.05,64.83,83.55,0.47,5.73
2.863,473,0.05,64.35,83.52,0.47,5.73
2.869,474,0.05,63.88,83.49,0.46,5.73
2.875,475,0.05,63.42,83.47,0.46,5.73
2.881,476,0.05,62.96,83.45,0.46,5.73
2.888,477,0.05,62.50,83.42,0.45,5.73
2.894,478,0.05,62.05,83.40,0.45,5.73
2.900,479,0.05,61.61,83.37,0.44,5.73
2.906,480,0.05,61.16,83.35,0.44,5.73
2.912,481,0.05,60.73,83.33,0.43,5.73
2.918,482,0.05,60.30,83.31,0.43,5.73
2.924,483,0.05,59.87,83.29,0.42,5.73
2.930,484,0.05,59.44,83.27,0.42,5.73
2.936,485,0.05,59.02,83.24,0.42,5.73
2.942,486,0.05,58.61,83.22,0.41,5.74
2.948,487,0.05,58.20,83.20,0.41,5.74
2.954,488,0.05,57.79,83.18,0.40,5.74
2.960,489,0.05,57.39,83.16,0.40,5.74
2.966,490,0.05,56.99,83.15,0.40,5.74
2.972,491,0.05,56.59,83.13,0.39,5.74
2.978,492,0.05,56.20,83.11,0.39,5.74
2.984,493,0.05,55.81,83.09,0.38,5.74
2.991,494,0.05,55.43,83.07,0.38,5.74
2.997,495,0.05,55.05,83.06,0.38,5.75
3.003,496,0.05,54.67,83.04,0.37,5.75
3.009,497,0.05,54.30,83.02,0.37,5.75
3.015,498,0.05,53.93,83.01,0.37,5.75
3.021,499,0.05,53.56,82.99,0.36,5.75
3.027,500,0.05,53.20,82.97,0.36,5.75
3.033,501,0.05,52.84,82.96,0.35,5.75
3.039,502,0.05,52.49,82.94,0.35,5.75
3.045,503,0.05,52.13,82.93,0.35,5.75
3.051,504,0.05,51.79,82.91,0.34,5.75
3.057,505,0.05,51.44,82.90,0.34,5.75
3.063,506,0.05,51.10,82.89,0.34,5.75
3.069,507,0.05,50.76,82.87,0.33,5.75
3.075,508,0.05,50.42,82.86,0.33,5.75
3.081,509,0.05,50.09,82.85,0.33,5.75
3.088,510,0.05,49.76,82.83,0.32,5.75
3.094,511,0.05,49.43,82.82,0.32,5.75
3.100,512,0.05,49.11,82.81,0.32,5.75
3.106,513,0.05,48.78,82.80,0.31,5.75
3.112,514,0.05,48.47,82.79,0.31,5.75
3.118,515,0.05,48.15,82.77,0.31,5.75
3.124,516,0.05,47.84,82.76,0.30,5.75
3.130,517,0.05,47.53,82.75,0.30,5.75
3.136,518,0.05,47.22,82.74,0.30,5.75
3.142,519,0.05,46.91,82.73,0.30,5.75
3.148,520,0.05,46.61,82.72,0.29,5.75
3.154,521,0.05,46.31,82.71,0.29,5.75
3.160,522,0.05,46.02,82.70,0.29,5.76
3.166,523,0.05,45.72,82.69,0.28,5.76
3.172,524,0.05,45.43,82.68,0.28,5.76
3.178,525,0.05,45.14,82.68,0.28,5.76
3.184,526,0.05,44.85,82.67,0.28,5.76
3.191,527,0.05,44.57,82.66,0.27,5.76
3.197,528,0.05,44.29,82.65,0.27,5.76
3.203,529,0.05,44.01,82.64,0.27,5.76
3.209,530,0.05,43.73,82.63,0.26,5.76
3.215,531,0.05,43.46,82.63,0.26,5.76
3.221,532,0.05,43.18,82.62,0.26,5.76
3.227,533,0.05,42.91,82.61,0.26,5.76
3.233,534,0.05,42.64,82.61,0.25,5.09
3.239,535,0.05,42.38,82.60,0.25,5.09
3.245,536,0.05,42.11,82.59,0.25,5.09
