timestamp,simTime,prey,predator,resources,drought,memoryUsedMB
0.004,1,100.47,26.13,99.80,0.00,5.41
0.010,2,100.95,27.31,99.60,0.00,5.41
0.016,3,101.42,28.55,99.40,0.00,5.41
0.022,4,101.88,29.85,99.21,0.00,5.41
0.028,5,102.35,31.22,99.01,0.00,5.41
0.034,6,102.81,32.67,98.82,0.00,5.41
0.040,7,103.27,34.18,98.62,0.00,5.41
0.046,8,103.72,35.78,98.43,0.00,5.41
0.052,9,104.17,37.45,98.24,0.00,5.41
0.058,10,104.62,39.22,98.05,0.00,5.41
0.064,11,105.07,41.07,97.86,0.00,5.41
0.070,12,105.51,43.02,97.67,0.00,5.41
0.076,13,105.95,45.08,97.48,0.00,5.41
0.082,14,106.39,47.24,97.29,0.00,5.41
0.088,15,106.82,49.52,97.10,0.00,5.41
0.094,16,107.24,51.92,96.92,0.00,5.41
0.101,17,107.67,54.44,96.73,0.00,5.41
0.107,18,108.08,57.10,96.55,0.00,5.42
0.113,19,108.50,59.90,96.37,0.00,5.42
0.119,20,108.90,62.85,96.19,0.00,5.42
0.125,21,109.31,65.96,96.00,0.00,5.42
0.131,22,109.70,69.23,95.82,0.00,5.42
0.137,23,110.10,72.68,95.64,0.00,5.42
0.143,24,110.48,76.32,95.47,0.00,5.42
0.149,25,110.86,80.15,95.29,0.00,5.42
0.155,26,111.24,84.20,95.11,0.00,5.42
0.161,27,111.60,88.46,94.94,0.00,5.42
0.168,28,111.96,92.95,94.76,0.00,5.42
0.174,29,112.32,97.69,94.59,0.00,5.43
0.180,30,112.66,102.69,94.41,0.00,5.43
0.186,31,113.00,107.96,94.24,0.00,5.43
0.192,32,113.33,113.52,94.07,0.00,5.43
0.198,33,113.65,119.39,93.90,0.00,5.43
0.204,34,113.96,125.57,93.73,0.00,5.43
0.210,35,114.26,132.10,93.56,0.00,5.43
0.216,36,114.56,138.99,93.39,0.00,5.43
0.222,37,114.84,146.25,93.22,0.00,5.43
0.228,38,115.11,153.92,93.06,0.00,5.43
0.234,39,115.37,162.01,92.89,0.00,5.43
0.240,40,115.62,170.54,92.73,0.00,5.44
0.246,41,115.86,179.55,92.56,0.00,5.44
0.252,42,116.08,189.05,92.40,0.00,5.44
0.258,43,116.29,199.08,92.24,0.00,5.44
0.264,44,116.49,209.66,92.08,0.00,5.44
0.270,45,116.67,220.82,91.92,0.00,5.44
0.276,46,116.84,232.60,91.76,0.00,5.44
0.282,47,116.99,245.03,91.60,0.00,5.44
0.288,48,117.13,258.14,91.44,0.00,5.44
0.294,49,117.24,271.96,91.29,0.00,5.44
