timestamp,simTime,prey,predator,resources,drought,memoryUsedMB
0.646,107,0.53,51.15,88.89,0.36,5.16
0.652,108,0.51,50.81,88.67,0.36,5.16
0.658,109,0.48,50.48,88.46,0.35,5.16
0.664,110,0.46,50.16,88.25,0.35,5.16
0.670,111,0.44,49.83,88.05,0.35,5.16
0.676,112,0.42,49.51,87.85,0.34,5.16
0.682,113,0.40,49.19,87.66,0.34,5.16
0.688,114,0.39,48.87,87.47,0.34,5.16
0.694,115,0.37,48.55,87.29,0.33,5.17
0.701,116,0.36,48.24,87.12,0.33,5.17
0.707,117,0.34,47.93,86.94,0.33,5.17
0.713,118,0.33,47.62,86.78,0.32,5.17
0.719,119,0.31,47.31,86.62,0.32,5.17
0.725,120,0.30,47.01,86.46,0.32,5.17
0.731,121,0.29,46.71,86.30,0.31,5.17
0.737,122,0.28,46.41,86.15,0.31,5.17
0.743,123,0.27,46.11,86.01,0.31,5.17
0.749,124,0.26,45.82,85.87,0.30,5.17
0.755,125,0.25,45.53,85.73,0.30,5.17
0.761,126,0.24,45.24,85.60,0.30,5.17
0.767,127,0.23,44.95,85.47,0.29,5.17
0.773,128,0.22,44.66,85.35,0.29,5.17
0.779,129,0.21,44.38,85.22,0.29,5.18
0.785,130,0.20,44.10,85.11,0.29,5.18
0.791,131,0.20,43.82,84.99,0.28,5.18
0.797,132,0.19,43.55,84.88,0.28,5.18
0.804,133,0.18,43.27,84.77,0.28,5.18
0.810,134,0.17,43.00,84.67,0.27,5.18
0.816,135,0.17,42.73,84.57,0.27,5.18
0.822,136,0.16,42.46,84.47,0.27,5.18
0.828,137,0.16,42.20,84.38,0.27,5.18
0.834,138,0.15,41.93,84.29,0.26,5.18
0.840,139,0.15,41.67,84.20,0.26,5.18
0.846,140,0.14,41.41,84.12,0.26,5.18
0.852,141,0.14,41.16,84.04,0.26,5.18
0.858,142,0.13,40.90,83.96,0.25,5.18
0.864,143,0.13,40.65,83.88,0.25,5.18
0.870,144,0.12,40.40,83.81,0.25,5.18
0.876,145,0.12,40.15,83.74,0.25,5.18
0.882,146,0.12,39.90,83.67,0.24,5.18
0.888,147,0.11,39.66,83.61,0.24,5.18
0.894,148,0.11,39.41,83.54,0.24,5.18
0.900,149,0.10,39.17,83.48,0.24,5.19
0.906,150,0.10,38.93,83.43,0.23,5.19
0.913,151,0.10,38.69,83.37,0.23,5.19
0.919,152,0.09,38.46,83.32,0.23,5.19
0.925,153,0.09,38.22,83.27,0.23,5.19
0.931,154,0.09,37.99,83.22,0.22,5.19
0.937,155,0.09,37.76,83.18,0.22,5.19
0.943,156,0.08,37.53,83.13,0.22,5.19
0.949,157,0.08,37.31,83.09,0.22,5.19
0.955,158,0.08,37.08,83.06,0.22,5.19
0.961,159,0.08,36.86,83.02,0.21,5.19
0.967,160,0.07,36.64,82.98,0.21,5.20
0.973,161,0.07,36.42,82.95,0.21,5.20
0.979,162,0.07,36.20,82.92,0.21,5.20
0.985,163,0.07,35.98,82.89,0.20,5.20
0.991,164,0.07,35.77,82.87,0.20,5.20
0.997,165,0.06,35.55,82.84,0.20,5.20
1.003,166,0.06,35.34,82.82,0.20,5.20
1.010,167,0.06,35.13,82.80,0.20,5.20
1.016,168,0.06,34.92,82.78,0.19,5.20
1.022,169,0.06,34.71,82.76,0.19,5.20
1.028,170,0.06,34.51,82.75,0.19,5.20
1.034,171,0.05,34.30,82.73,0.19,5.20
1.040,172,0.05,34.10,82.72,0.19,5.20
1.046,173,0.05,33.90,82.71,0.19,5.20
1.052,174,0.05,33.70,82.70,0.18,5.20
1.058,175,0.05,33.50,82.70,0.18,5.20
1.064,176,0.05,33.31,82.69,0.18,5.20
1.070,177,0.05,33.11,82.69,0.18,5.20
1.076,178,0.05,32.92,82.68,0.18,5.20
1.082,179,0.04,32.72,82.68,0.17,5.20
1.088,180,0.04,32.53,82.68,0.17,5.20
1.094,181,0.04,32.34,82.69,0.17,5.20
1.100,182,0.04,32.15,82.69,0.17,5.20
1.106,183,0.04,31.97,82.69,0.17,5.20
1.113,184,0.04,31.78,82.70,0.17,5.20
1.119,185,0.04,31.60,82.71,0.16,5.20
1.125,186,0.04,31.41,82.71,0.16,5.21
1.131,187,0.04,31.23,82.72,0.16,5.21
1.137,188,0.04,31.05,82.74,0.16,5.21
1.143,189,0.04,30.87,82.75,0.16,5.21
1.149,190,0.03,30.70,82.76,0.16,5.21
1.155,191,0.03,30.52,82.78,0.15,5.21
1.161,192,0.03,30.34,82.79,0.15,5.21
1.167,193,0.03,30.17,82.81,0.15,5.21
1.173,194,0.03,30.00,82.83,0.15,5.21
1.179,195,0.03,29.82,82.85,0.15,5.21
1.185,196,0.03,29.65,82.87,0.15,5.21
1.191,197,0.03,29.48,82.89,0.15,5.21
1.198,198,0.03,29.32,82.91,0.14,5.21
1.204,199,0.03,29.15,82.93,0.14,5.21
1.210,200,0.03,28.98,82.96,0.14,5.21
1.216,201,0.03,28.82,82.98,0.14,5.21
1.222,202,0.03,28.65,83.01,0.14,5.22
1.228,203,0.03,28.49,83.04,0.14,5.22
1.234,204,0.03,28.33,83.07,0.14,5.22
1.240,205,0.03,28.17,83.09,0.13,5.22
1.246,206,0.02,28.01,83.12,0.13,5.22
1.252,207,0.02,27.85,83.16,0.13,5.22
1.258,208,0.02,27.70,83.19,0.13,5.22
1.264,209,0.02,27.54,83.22,0.13,5.22
1.270,210,0.02,27.38,83.25,0.13,5.22
1.276,211,0.02,27.23,83.29,0.13,5.22
1.282,212,0.02,27.08,83.32,0.13,5.22
1.288,213,0.02,26.93,83.36,0.12,5.22
1.294,214,0.02,26.78,83.39,0.12,5.22
1.300,215,0.02,26.63,83.43,0.12,5.22
1.306,216,0.02,26.48,83.47,0.12,5.22
1.313,217,0.02,26.33,83.51,0.12,5.22
1.319,218,0.02,26.18,83.55,0.12,5.22
1.325,219,0.02,26.04,83.59,0.12,5.22
1.331,220,0.02,25.89,83.63,0.12,5.22
1.337,221,0.02,25.75,83.67,0.11,5.22
1.343,222,0.02,25.60,83.71,0.11,5.22
1.349,223,0.02,25.46,83.75,0.11,5.23
1.355,224,0.02,25.32,83.80,0.11,5.23
1.361,225,0.02,25.18,83.84,0.11,5.23
1.367,226,0.02,25.04,83.88,0.11,5.23
1.373,227,0.02,24.90,83.93,0.11,5.23
1.379,228,0.02,24.76,83.98,0.11,5.23
1.385,229,0.02,24.63,84.02,0.11,5.23
1.391,230,0.02,24.49,84.07,0.10,5.23
1.397,231,0.02,24.36,84.11,0.10,5.23
1.403,232,0.02,24.22,84.16,0.10,5.23
1.409,233,0.02,24.09,84.21,0.10,5.23
1.416,234,0.02,23.96,84.26,0.10,5.23
1.422,235,0.01,23.83,84.31,0.10,5.23
1.428,236,0.01,23.70,84.36,0.10,5.23
1.434,237,0.01,23.57,84.41,0.10,5.23
1.440,238,0.01,23.44,84.46,0.10,5.23
1.446,239,0.01,23.31,84.51,0.10,5.23
1.452,240,0.01,23.18,84.56,0.09,5.23
1.458,241,0.01,23.05,84.61,0.09,5.23
1.464,242,0.01,22.93,84.66,0.09,5.23
1.470,243,0.01,22.80,84.71,0.09,5.24
1.476,244,0.01,22.68,84.77,0.09,5.24
1.482,245,0.01,22.56,84.82,0.09,5.24
1.488,246,0.01,22.43,84.87,0.09,5.24
1.494,247,0.01,22.31,84.93,0.09,5.24
1.500,248,0.01,22.19,84.98,0.09,5.24
1.506,249,0.01,22.07,85.04,0.09,5.24
1.513,250,0.01,21.95,85.09,0.09,5.24
1.519,251,0.01,21.83,85.14,0.08,5.24
1.525,252,0.01,21.71,85.20,0.08,5.24
1.531,253,0.01,21.60,85.26,0.08,5.24
1.537,254,0.01,21.48,85.31,0.08,5.24
1.543,255,0.01,21.36,85.37,0.08,5.24
1.549,256,0.01,21.25,85.42,0.08,5.24
1.555,257,0.01,21.13,85.48,0.08,5.25
1.561,258,0.01,21.02,85.54,0.08,5.25
1.567,259,0.01,20.91,85.59,0.08,5.25
1.573,260,0.01,20.79,85.65,0.08,5.25
1.579,261,0.01,20.68,85.71,0.08,5.25
1.585,262,0.01,20.57,85.77,0.08,5.25
1.591,263,0.01,20.46,85.82,0.07,5.25
1.597,264,0.01,20.35,85.88,0.07,5.25
1.603,265,0.01,20.24,85.94,0.07,5.25
1.609,266,0.01,20.13,86.00,0.07,5.25
1.616,267,0.01,20.03,86.06,0.07,5.25
1.622,268,0.01,19.92,86.11,0.07,5.25
1.628,269,0.01,19.81,86.17,0.07,5.25
1.634,270,0.01,19.71,86.23,0.07,5.25
1.640,271,0.01,19.60,86.29,0.07,5.25
1.646,272,0.01,19.50,86.35,0.07,5.25
1.652,273,0.01,19.39,86.41,0.07,5.25
1.658,274,0.01,19.29,86.47,0.07,5.25
1.664,275,0.01,19.19,86.53,0.07,5.25
1.670,276,0.01,19.08,86.59,0.07,5.26
1.676,277,0.01,18.98,86.65,0.07,5.26
1.682,278,0.01,18.88,86.71,0.06,5.26
1.688,279,0.01,18.78,86.77,0.06,5.26
1.694,280,0.01,18.68,86.83,0.06,5.26
1.700,281,0.01,18.58,86.89,0.06,5.26
1.706,282,0.01,18.48,86.95,0.06,5.26
1.713,283,0.01,18.39,87.01,0.06,5.26
1.719,284,0.01,18.29,87.07,0.06,5.26
1.725,285,0.01,18.16,86.85,0.38,5.26
1.731,286,0.01,18.04,86.63,0.38,5.27
1.737,287,0.01,17.91,86.42,0.38,5.27
1.743,288,0.01,17.79,86.22,0.37,5.27
1.749,289,0.01,17.67,86.02,0.37,5.27
1.755,290,0.01,17.55,85.83,0.36,5.27
1.761,291,0.01,17.43,85.64,0.36,5.27
1.767,292,0.01,17.31,85.46,0.36,5.27
1.773,293,0.01,17.19,85.28,0.35,5.27
1.779,294,0.01,17.08,85.10,0.35,5.27
1.785,295,0.01,16.96,84.94,0.35,5.27
1.791,296,0.01,16.85,84.77,0.34,5.27
1.797,297,0.01,16.74,84.61,0.34,5.27
1.803,298,0.01,16.62,84.46,0.34,5.27
1.810,299,0.01,16.51,84.31,0.33,5.27
1.816,300,0.01,16.40,84.16,0.33,5.27
1.822,301,0.01,16.29,84.02,0.33,5.27
1.828,302,0.01,16.19,83.89,0.32,5.27
1.834,303,0.01,16.08,83.75,0.32,5.27
1.840,304,0.01,15.97,83.62,0.32,5.27
1.846,305,0.01,15.87,83.50,0.31,5.27
1.852,306,0.01,15.77,83.38,0.31,5.27
1.858,307,0.01,15.66,83.26,0.31,5.27
1.864,308,0.01,15.56,83.15,0.30,5.27
1.870,309,0.01,15.46,83.04,0.30,5.27
1.876,310,0.01,15.36,82.93,0.30,5.27
1.882,311,0.01,15.26,82.83,0.30,5.27
1.888,312,0.01,15.16,82.73,0.29,5.27
1.894,313,0.01,15.06,82.63,0.29,5.27
1.900,314,0.01,14.97,82.54,0.29,5.28
1.906,315,0.01,14.87,82.45,0.28,5.28
1.913,316,0.01,14.78,82.36,0.28,5.28
1.919,317,0.01,14.68,82.28,0.28,5.28
1.925,318,0.01,14.59,82.20,0.28,5.28
1.931,319,0.01,14.49,82.12,0.27,5.28
1.937,320,0.01,14.40,82.04,0.27,5.28
1.943,321,0.01,14.31,81.97,0.27,5.28
1.949,322,0.01,14.22,81.90,0.26,5.28
1.955,323,0.01,14.13,81.84,0.26,5.28
1.961,324,0.01,14.04,81.77,0.26,5.28
1.967,325,0.01,13.95,81.71,0.26,5.28
1.973,326,0.01,13.87,81.66,0.25,5.28
1.979,327,0.01,13.78,81.60,0.25,5.28
1.985,328,0.01,13.69,81.55,0.25,5.29
1.991,329,0.01,13.61,81.50,0.25,5.29
1.997,330,0.01,13.52,81.45,0.24,5.29
2.003,331,0.01,13.44,81.40,0.24,5.29
2.010,332,0.01,13.36,81.36,0.24,5.29
2.016,333,0.01,13.27,81.32,0.24,5.29
2.022,334,0.01,13.19,81.28,0.23,5.29
2.028,335,0.01,13.11,81.24,0.23,5.29
2.034,336,0.01,13.03,81.21,0.23,5.29
2.040,337,0.01,12.95,81.18,0.23,5.29
2.046,338,0.01,12.87,81.15,0.22,5.29
2.052,339,0.01,12.79,81.12,0.22,5.29
2.058,340,0.01,12.71,81.09,0.22,5.29
2.064,341,0.01,12.64,81.07,0.22,5.29
2.070,342,0.01,12.56,81.05,0.22,5.29
2.076,343,0.01,12.48,81.03,0.21,5.29
2.082,344,0.01,12.41,81.01,0.21,5.29
2.088,345,0.01,12.33,81.00,0.21,5.29
2.094,346,0.01,12.26,80.98,0.21,5.29
2.100,347,0.01,12.19,80.97,0.21,5.29
2.106,348,0.01,12.11,80.96,0.20,5.29
2.113,349,0.01,12.04,80.95,0.20,5.30
2.119,350,0.01,11.97,80.94,0.20,5.30
2.125,351,0.00,11.90,80.94,0.20,5.30
2.131,352,0.00,11.82,80.93,0.20,5.30
2.137,353,0.00,11.75,80.93,0.19,5.30
2.143,354,0.00,11.68,80.93,0.19,5.30
2.149,355,0.00,11.61,80.93,0.19,5.30
2.155,356,0.00,11.55,80.93,0.19,5.30
2.161,357,0.00,11.48,80.94,0.19,5.30
2.167,358,0.00,11.41,80.94,0.18,5.30
2.173,359,0.00,11.34,80.95,0.18,5.30
2.179,360,0.00,11.27,80.96,0.18,5.30
2.185,361,0.00,11.21,80.97,0.18,5.30
2.191,362,0.00,11.14,80.98,0.18,5.30
2.197,363,0.00,11.08,80.99,0.17,5.30
2.203,364,0.00,11.01,81.00,0.17,5.30
2.210,365,0.00,10.95,81.02,0.17,5.30
2.216,366,0.00,10.88,81.03,0.17,5.30
2.222,367,0.00,10.82,81.05,0.17,5.30
2.228,368,0.00,10.76,81.07,0.17,5.30
2.234,369,0.00,10.69,81.09,0.16,5.30
2.240,370,0.00,10.63,81.11,0.16,5.31
2.246,371,0.00,10.57,81.13,0.16,5.31
2.252,372,0.00,10.51,81.16,0.16,5.31
2.258,373,0.00,10.45,81.18,0.16,5.31
2.264,374,0.00,10.39,81.21,0.16,5.31
2.270,375,0.00,10.33,81.23,0.16,5.31
2.276,376,0.00,10.27,81.26,0.15,5.31
2.282,377,0.00,10.21,81.29,0.15,5.31
2.288,378,0.00,10.15,81.32,0.15,5.31
2.294,379,0.00,10.09,81.35,0.15,5.31
2.300,380,0.00,10.03,81.38,0.15,5.31
2.307,381,0.00,9.98,81.42,0.15,5.31
2.313,382,0.00,9.92,81.45,0.14,5.31
2.319,383,0.00,9.86,81.48,0.14,5.31
2.325,384,0.00,9.81,81.52,0.14,5.31
2.331,385,0.00,9.75,81.56,0.14,5.32
2.337,386,0.00,9.70,81.59,0.14,5.32
2.343,387,0.00,9.64,81.63,0.14,5.32
2.349,388,0.00,9.59,81.67,0.14,5.32
2.355,389,0.00,9.53,81.71,0.13,5.32
2.361,390,0.00,9.48,81.75,0.13,5.32
2.367,391,0.00,9.42,81.79,0.13,5.32
2.373,392,0.00,9.37,81.83,0.13,5.32
2.379,393,0.00,9.32,81.88,0.13,5.32
2.385,394,0.00,9.27,81.92,0.13,5.32
2.391,395,0.00,9.21,81.96,0.13,5.32
2.397,396,0.00,9.16,82.01,0.13,5.32
2.403,397,0.00,9.11,82.05,0.12,5.32
2.409,398,0.00,9.06,82.10,0.12,5.32
2.416,399,0.00,9.01,82.15,0.12,5.32
2.422,400,0.00,8.96,82.19,0.12,5.32
2.428,401,0.00,8.91,82.24,0.12,5.32
2.434,402,0.00,8.86,82.29,0.12,5.32
2.440,403,0.00,8.81,82.34,0.12,5.32
2.446,404,0.00,8.76,82.39,0.12,5.32
2.452,405,0.00,8.71,82.44,0.11,5.32
2.458,406,0.00,8.66,82.49,0.11,5.32
2.464,407,0.00,8.61,82.54,0.11,5.32
2.470,408,0.00,8.57,82.60,0.11,5.32
2.476,409,0.00,8.52,82.65,0.11,5.32
2.482,410,0.00,8.47,82.70,0.11,5.32
2.488,411,0.00,8.42,82.76,0.11,5.33
2.494,412,0.00,8.38,82.81,0.11,5.33
2.500,413,0.00,8.33,82.86,0.11,5.33
2.507,414,0.00,8.28,82.92,0.10,5.33
2.513,415,0.00,8.24,82.98,0.10,5.33
2.519,416,0.00,8.19,83.03,0.10,5.33
2.525,417,0.00,8.15,83.09,0.10,5.33
2.531,418,0.00,8.10,83.14,0.10,5.33
2.537,419,0.00,8.06,83.20,0.10,5.33
2.543,420,0.00,8.02,83.26,0.10,5.33
2.549,421,0.00,7.97,83.32,0.10,5.33
2.555,422,0.00,7.93,83.38,0.10,5.33
2.561,423,0.00,7.88,83.43,0.10,5.34
2.567,424,0.00,7.84,83.49,0.09,5.34
2.573,425,0.00,7.80,83.55,0.09,5.34
2.579,426,0.00,7.76,83.61,0.09,5.34
2.585,427,0.00,7.71,83.67,0.09,5.34
2.591,428,0.00,7.67,83.73,0.09,5.34
2.597,429,0.00,7.63,83.79,0.09,5.34
2.603,430,0.00,7.59,83.86,0.09,5.34
2.610,431,0.00,7.55,83.92,0.09,5.34
2.616,432,0.00,7.51,83.98,0.09,5.34
2.622,433,0.00,7.46,84.04,0.09,5.34
2.628,434,0.00,7.42,84.10,0.09,5.34
2.634,435,0.00,7.38,84.16,0.08,5.34
2.640,436,0.00,7.34,84.23,0.08,5.35
2.646,437,0.00,7.30,84.10,0.30,5.35
2.652,438,0.00,7.25,83.98,0.30,5.35
2.658,439,0.00,7.20,83.87,0.30,5.35
2.664,440,0.00,7.15,83.75,0.30,5.35
2.670,441,0.00,7.11,83.64,0.29,5.35
2.676,442,0.00,7.06,83.54,0.29,5.35
2.682,443,0.00,7.02,83.44,0.29,5.35
2.688,444,0.00,6.97,83.34,0.28,5.35
2.694,445,0.00,6.93,83.24,0.28,5.35
2.700,446,0.00,6.88,83.15,0.28,5.35
2.707,447,0.00,6.84,83.06,0.28,5.35
2.713,448,0.00,6.80,82.97,0.27,5.35
2.719,449,0.00,6.75,82.89,0.27,5.35
2.725,450,0.00,6.71,82.81,0.27,5.35
2.731,451,0.00,6.67,82.73,0.26,5.35
2.737,452,0.00,6.63,82.66,0.26,5.35
2.743,453,0.00,6.58,82.59,0.26,5.35
2.749,454,0.00,6.54,82.52,0.26,5.36
2.755,455,0.00,6.50,82.45,0.25,5.36
2.761,456,0.00,6.46,82.39,0.25,5.36
2.767,457,0.00,6.42,82.33,0.25,5.36
2.773,458,0.00,6.38,82.27,0.25,5.36
2.779,459,0.00,6.34,82.22,0.24,5.36
2.785,460,0.00,6.30,82.17,0.24,5.36
2.791,461,0.00,6.25,81.88,0.53,5.36
2.797,462,0.00,6.21,81.60,0.52,5.36
2.803,463,0.00,6.16,81.32,0.52,5.36
2.810,464,0.00,6.11,81.06,0.51,5.36
2.816,465,0.00,6.07,80.80,0.51,5.36
2.822,466,0.00,6.02,80.55,0.50,5.36
2.828,467,0.00,5.98,80.30,0.50,5.36
2.834,468,0.00,5.93,80.06,0.49,5.36
2.840,469,0.00,5.89,79.83,0.49,5.36
2.846,470,0.00,5.84,79.60,0.48,5.36
2.852,471,0.00,5.80,79.39,0.48,5.36
2.858,472,0.00,5.76,79.17,0.47,5.36
2.864,473,0.00,5.71,78.97,0.47,5.36
2.870,474,0.00,5.67,78.76,0.46,5.36
2.876,475,0.00,5.63,78.57,0.46,5.37
2.882,476,0.00,5.59,78.38,0.46,5.37
2.888,477,0.00,5.55,78.20,0.45,5.37
2.894,478,0.00,5.51,78.02,0.45,5.37
2.900,479,0.00,5.47,77.84,0.44,5.37
2.906,480,0.00,5.43,77.68,0.44,5.37
2.913,481,0.00,5.39,77.51,0.43,5.37
2.919,482,0.00,5.35,77.35,0.43,5.37
2.925,483,0.00,5.31,77.20,0.42,5.37
2.931,484,0.00,5.28,77.05,0.42,5.37
2.937,485,0.00,5.24,76.91,0.42,5.37
2.943,486,0.00,5.20,76.77,0.41,5.37
2.949,487,0.00,5.17,76.63,0.41,5.37
2.955,488,0.00,5.13,76.50,0.40,5.37
2.961,489,0.00,5.09,76.38,0.40,5.37
2.967,490,0.00,5.06,76.26,0.40,5.37
2.973,491,0.00,5.02,76.14,0.39,5.37
2.979,492,0.00,4.99,76.02,0.39,5.37
2.985,493,0.00,4.95,75.91,0.38,5.37
2.991,494,0.00,4.92,75.81,0.38,5.37
2.997,495,0.00,4.89,75.71,0.38,5.37
3.003,496,0.00,4.85,75.61,0.37,5.38
3.010,497,0.00,4.82,75.51,0.37,5.38
3.016,498,0.00,4.79,75.42,0.37,5.38
3.022,499,0.00,4.75,75.33,0.36,5.38
3.028,500,0.00,4.72,75.25,0.36,5.38
3.034,501,0.00,4.69,75.17,0.35,5.38
3.040,502,0.00,4.66,75.09,0.35,5.38
3.046,503,0.00,4.63,75.02,0.35,5.38
3.052,504,0.00,4.60,74.95,0.34,5.38
3.058,505,0.00,4.56,74.88,0.34,5.38
3.064,506,0.00,4.53,74.82,0.34,5.38
3.070,507,0.00,4.50,74.76,0.33,5.38
3.076,508,0.00,4.47,74.70,0.33,5.38
3.082,509,0.00,4.44,74.64,0.33,5.38
3.088,510,0.00,4.41,74.59,0.32,5.38
3.094,511,0.00,4.39,74.54,0.32,5.38
3.100,512,0.00,4.36,74.49,0.32,5.38
3.106,513,0.00,4.33,74.45,0.31,5.39
3.113,514,0.00,4.30,74.41,0.31,5.39
3.119,515,0.00,4.27,74.37,0.31,5.39
3.125,516,0.00,4.24,74.33,0.30,5.39
3.131,517,0.00,4.22,74.30,0.30,5.39
3.137,518,0.00,4.19,74.27,0.30,5.39
3.143,519,0.00,4.16,74.24,0.30,5.39
3.149,520,0.00,4.13,74.21,0.29,5.39
3.155,521,0.00,4.11,74.19,0.29,5.39
3.161,522,0.01,4.08,74.17,0.29,5.39
3.167,523,0.01,4.06,74.15,0.28,5.39
3.173,524,0.01,4.03,74.13,0.28,5.39
3.179,525,0.01,4.00,74.12,0.28,5.39
3.185,526,0.01,3.98,74.11,0.28,5.39
3.191,527,0.01,3.95,74.10,0.27,5.39
3.197,528,0.01,3.93,74.09,0.27,5.39
3.203,529,0.01,3.90,74.08,0.27,5.39
3.210,530,0.01,3.88,74.08,0.26,5.39
3.216,531,0.01,3.85,74.07,0.26,5.39
3.222,532,0.01,3.83,74.07,0.26,5.39
3.228,533,0.01,3.81,74.08,0.26,5.39
3.234,534,0.01,3.78,74.08,0.25,5.39
3.240,535,0.01,3.76,74.09,0.25,5.39
3.246,536,0.01,3.73,74.09,0.25,5.39
