timestamp,simTime,prey,predator,resources,drought,memoryUsedMB
0.004,1,100.25,26.13,99.80,0.00,4.83
0.010,2,100.49,27.30,99.60,0.00,4.83
0.016,3,100.71,28.54,99.40,0.00,4.83
0.022,4,100.92,29.83,99.21,0.00,4.83
0.028,5,101.11,31.19,99.02,0.00,4.83
0.034,6,101.29,32.61,98.82,0.00,4.83
0.040,7,101.45,34.10,98.63,0.00,4.83
0.046,8,101.60,35.66,98.44,0.00,4.83
0.052,9,101.73,37.29,98.25,0.00,4.83
0.058,10,101.84,39.00,98.07,0.00,4.83
0.064,11,101.93,40.79,97.88,0.00,4.83
0.070,12,102.00,42.67,97.70,0.00,4.83
0.076,13,102.05,44.63,97.52,0.00,4.83
0.082,14,102.08,46.68,97.34,0.00,4.83
0.088,15,102.09,48.83,97.16,0.00,4.83
0.094,16,102.07,51.08,96.98,0.00,4.83
0.100,17,102.03,53.43,96.81,0.00,4.84
0.107,18,101.97,55.89,96.64,0.00,4.84
0.113,19,101.88,58.46,96.46,0.00,4.84
0.119,20,101.77,61.15,96.29,0.00,4.84
0.125,21,101.62,63.95,96.13,0.00,4.84
0.131,22,101.45,66.88,95.96,0.00,4.84
0.137,23,101.25,69.94,95.80,0.00,4.84
0.143,24,101.02,73.13,95.63,0.00,4.84
0.149,25,100.76,76.46,95.47,0.00,4.84
0.155,26,100.46,79.93,95.32,0.00,4.84
0.161,27,100.13,83.55,95.16,0.00,4.84
0.167,28,99.77,87.31,95.01,0.00,4.84
0.173,29,99.37,91.23,94.85,0.00,4.84
0.179,30,98.94,95.31,94.70,0.00,4.84
0.185,31,98.46,99.55,94.56,0.00,4.84
0.191,32,97.96,103.95,94.41,0.00,4.84
0.197,33,97.41,108.52,94.27,0.00,4.84
0.203,34,96.82,113.26,94.13,0.00,4.84
0.210,35,96.19,118.18,93.99,0.00,4.84
0.216,36,95.53,123.27,93.85,0.00,4.84
0.222,37,94.82,128.54,93.72,0.00,4.85
0.228,38,94.07,134.00,93.59,0.00,4.85
0.234,39,93.27,139.63,93.46,0.00,4.85
0.240,40,92.44,145.44,93.33,0.00,4.85
0.246,41,91.56,151.44,93.21,0.00,4.85
0.252,42,90.64,157.61,93.09,0.00,4.85
0.258,43,89.67,163.97,92.98,0.00,4.85
0.264,44,88.67,170.50,92.86,0.00,4.85
0.270,45,87.62,177.20,92.75,0.00,4.85
0.276,46,86.53,184.08,92.64,0.00,4.85
0.282,47,85.40,191.13,92.54,0.00,4.86
0.288,48,84.22,198.33,92.44,0.00,4.86
0.296,49,83.01,205.69,92.34,0.00,4.86
0.301,50,81.76,213.20,92.24,0.00,4.86
0.308,51,80.47,220.85,92.15,0.00,4.86
0.313,52,79.15,228.63,92.06,0.00,4.86
0.319,53,77.79,236.54,91.98,0.00,4.86
0.325,54,76.40,244.55,91.89,0.00,4.86
0.331,55,74.97,252.67,91.82,0.00,4.86
0.337,56,73.52,260.88,91.74,0.00,4.86
0.343,57,72.05,269.17,91.67,0.00,4.86
0.349,58,70.54,277.52,91.60,0.00,4.86
0.355,59,69.02,285.92,91.54,0.00,4.86
0.361,60,67.48,294.36,91.48,0.00,4.86
0.367,61,65.92,302.81,91.42,0.00,4.86
0.374,62,64.34,311.28,91.37,0.00,4.86
0.380,63,62.76,319.74,91.32,0.00,4.86
0.386,64,61.16,328.17,91.27,0.00,4.86
0.392,65,59.56,336.57,91.23,0.00,4.86
0.399,66,57.96,344.91,91.19,0.00,4.86
0.404,67,56.35,353.18,91.15,0.00,4.86
0.410,68,54.75,361.36,91.12,0.00,4.86
0.416,69,53.16,369.45,91.09,0.00,4.86
0.422,70,51.57,377.42,91.07,0.00,4.86
0.428,71,49.99,385.26,91.05,0.00,4.86
0.434,72,48.43,392.97,91.03,0.00,4.86
0.440,73,46.88,400.52,91.01,0.00,4.86
0.446,74,45.35,407.90,91.00,0.00,4.87
0.452,75,43.84,415.12,90.99,0.00,4.87
0.459,76,42.35,422.14,90.99,0.00,4.87
0.465,77,40.89,428.97,90.98,0.00,4.87
0.470,78,39.45,435.59,90.98,0.00,4.87
0.477,79,38.05,442.01,90.99,0.00,4.88
0.482,80,36.66,448.21,90.99,0.00,4.88
0.488,81,35.31,454.18,91.00,0.00,4.88
0.495,82,33.87,458.88,90.59,0.46,4.88
0.500,83,32.46,463.31,90.19,0.46,4.88
0.507,84,31.11,467.46,89.81,0.45,4.88
0.513,85,29.80,471.35,89.44,0.45,4.88
0.519,86,28.54,474.97,89.07,0.44,4.88
0.525,87,27.32,478.33,88.72,0.44,4.88
0.531,88,26.14,481.43,88.38,0.44,4.88
0.537,89,25.02,484.28,88.05,0.43,4.88
0.543,90,23.93,486.88,87.73,0.43,4.88
0.549,91,22.89,489.25,87.42,0.42,4.88
0.555,92,21.88,491.37,87.12,0.42,4.88
0.561,93,20.92,493.28,86.83,0.41,4.88
0.567,94,20.00,494.96,86.54,0.41,4.88
