timestamp,simTime,prey,predator,resources,drought,memoryUsedMB
2.803,463,46.44,68.75,63.10,0.52,5.27
2.809,464,46.29,68.54,62.92,0.51,5.27
2.815,465,46.15,68.34,62.74,0.51,5.28
2.821,466,46.01,68.15,62.56,0.50,5.28
2.828,467,45.88,67.95,62.39,0.50,5.28
2.834,468,45.74,67.75,62.23,0.49,5.28
2.840,469,45.61,67.56,62.07,0.49,5.28
2.846,470,45.49,67.37,61.91,0.48,5.28
2.852,471,45.36,67.17,61.76,0.48,5.28
2.858,472,45.24,66.98,61.61,0.47,5.28
2.864,473,45.13,66.79,61.47,0.47,5.28
2.870,474,45.01,66.61,61.33,0.46,5.28
2.876,475,44.90,66.42,61.19,0.46,5.28
2.882,476,44.79,66.24,61.06,0.46,5.28
2.888,477,44.69,66.05,60.94,0.45,5.28
2.894,478,44.58,65.87,60.81,0.45,5.28
2.900,479,44.48,65.69,60.69,0.44,5.28
2.906,480,44.38,65.51,60.58,0.44,5.28
2.912,481,44.29,65.33,60.46,0.43,5.29
2.918,482,44.20,65.15,60.36,0.43,5.29
2.924,483,44.11,64.97,60.25,0.42,5.29
2.930,484,44.02,64.80,60.15,0.42,5.29
2.937,485,43.93,64.63,60.05,0.42,5.29
2.943,486,43.85,64.45,59.95,0.41,5.29
2.949,487,43.77,64.28,59.86,0.41,5.29
2.955,488,43.70,64.11,59.77,0.40,5.29
2.961,489,43.62,63.94,59.69,0.40,5.29
2.967,490,43.55,63.78,59.60,0.40,5.29
2.973,491,43.47,63.61,59.52,0.39,5.29
2.979,492,43.40,63.45,59.45,0.39,5.29
2.985,493,43.34,63.28,59.37,0.38,5.29
2.991,494,43.27,63.12,59.30,0.38,5.29
2.997,495,43.20,62.96,59.23,0.38,5.29
3.003,496,43.14,62.80,59.17,0.37,5.29
3.009,497,43.08,62.64,59.10,0.37,5.29
3.015,498,43.02,62.48,59.04,0.37,5.29
3.021,499,42.96,62.33,58.99,0.36,5.29
3.027,500,42.91,62.17,58.93,0.36,5.29
3.034,501,42.85,62.02,58.88,0.35,5.30
3.040,502,42.80,61.86,58.83,0.35,5.30
3.046,503,42.75,61.71,58.78,0.35,5.30
3.052,504,42.70,61.56,58.73,0.34,5.30
3.058,505,42.65,61.41,58.69,0.34,5.30
3.064,506,42.60,61.26,58.65,0.34,5.30
3.070,507,42.55,61.11,58.61,0.33,5.30
3.076,508,42.51,60.97,58.58,0.33,5.30
3.082,509,42.47,60.82,58.54,0.33,5.30
3.088,510,42.42,60.68,58.51,0.32,5.30
3.094,511,42.38,60.53,58.48,0.32,5.30
3.100,512,42.35,60.39,58.45,0.32,5.30
3.106,513,42.31,60.25,58.43,0.31,5.30
3.112,514,42.27,60.11,58.40,0.31,5.30
3.118,515,42.24,59.97,58.38,0.31,5.30
3.124,516,42.20,59.83,58.36,0.30,5.30
3.130,517,42.17,59.70,58.35,0.30,5.30
3.137,518,42.14,59.56,58.33,0.30,5.30
3.143,519,42.11,59.43,58.32,0.30,5.30
3.149,520,42.08,59.29,58.31,0.29,5.30
3.155,521,42.05,59.16,58.30,0.29,5.30
3.161,522,42.03,59.03,58.29,0.29,5.30
3.167,523,42.00,58.90,58.28,0.28,5.31
3.173,524,41.98,58.77,58.28,0.28,5.31
3.179,525,41.96,58.64,58.27,0.28,5.31
3.185,526,41.94,58.51,58.27,0.28,5.31
3.191,527,41.92,58.38,58.27,0.27,5.31
3.197,528,41.90,58.26,58.27,0.27,5.31
3.203,529,41.88,58.13,58.28,0.27,5.31
3.209,530,41.86,58.01,58.28,0.26,5.31
3.215,531,41.85,57.88,58.29,0.26,5.31
3.221,532,41.83,57.76,58.30,0.26,5.31
3.228,533,41.82,57.64,58.31,0.26,5.31
3.234,534,41.81,57.52,58.32,0.25,5.31
3.240,535,41.79,57.40,58.33,0.25,5.31
3.246,536,41.78,57.28,58.34,0.25,5.31
