timestamp,simTime,prey,predator,resources,drought,memoryUsedMB
0.004,1,102.25,26.13,99.80,0.00,5.14
0.010,2,104.47,27.33,99.60,0.00,5.14
0.016,3,106.66,28.62,99.39,0.00,5.14
0.022,4,108.82,30.00,99.19,0.00,5.14
0.029,5,110.94,31.49,98.98,0.00,5.14
0.034,6,113.02,33.08,98.76,0.00,5.14
0.040,7,115.06,34.78,98.55,0.00,5.14
0.047,8,117.05,36.61,98.33,0.00,5.14
0.053,9,118.98,38.57,98.12,0.00,5.14
0.059,10,120.86,40.67,97.90,0.00,5.14
0.065,11,122.67,42.92,97.68,0.00,5.14
0.071,12,124.42,45.34,97.45,0.00,5.14
0.077,13,126.09,47.93,97.23,0.00,5.14
0.083,14,127.70,50.72,97.00,0.00,5.14
0.089,15,129.22,53.70,96.78,0.00,5.14
0.095,16,130.66,56.90,96.55,0.00,5.14
0.101,17,132.02,60.33,96.32,0.00,5.14
0.107,18,133.29,64.02,96.09,0.00,5.14
0.113,19,134.47,67.96,95.86,0.00,5.14
0.119,20,135.55,72.19,95.64,0.00,5.14
0.125,21,136.54,76.72,95.41,0.00,5.14
0.131,22,137.42,81.58,95.18,0.00,5.14
0.137,23,138.20,86.77,94.95,0.00,5.14
0.144,24,138.87,92.34,94.72,0.00,5.14
0.150,25,139.43,98.29,94.49,0.00,5.14
0.156,26,139.87,104.65,94.27,0.00,5.14
0.162,27,140.20,111.44,94.04,0.00,5.14
0.168,28,140.41,118.70,93.81,0.00,5.14
0.174,29,140.50,126.44,93.59,0.00,5.14
0.180,30,140.46,134.69,93.37,0.00,5.14
0.186,31,140.30,143.47,93.15,0.00,5.14
0.192,32,140.00,152.82,92.94,0.00,5.14
0.198,33,139.58,162.75,92.72,0.00,5.14
0.204,34,139.02,173.30,92.51,0.00,5.14
0.210,35,138.33,184.48,92.30,0.00,5.14
0.216,36,137.50,196.31,92.09,0.00,5.14
0.223,37,136.53,208.83,91.89,0.00,5.14
0.228,38,135.43,222.04,91.69,0.00,5.14
0.235,39,134.18,235.97,91.50,0.00,5.14
0.241,40,132.79,250.62,91.31,0.00,5.14
0.247,41,131.27,266.00,91.12,0.00,5.14
0.253,42,129.60,282.13,90.94,0.00,5.14
0.259,43,127.80,299.00,90.76,0.00,5.14
0.265,44,125.86,316.61,90.59,0.00,5.14
0.272,45,123.79,334.96,90.43,0.00,5.14
0.277,46,121.59,354.01,90.26,0.00,5.14
0.284,47,119.26,373.76,90.11,0.00,5.14
0.289,48,116.81,394.18,89.96,0.00,5.14
0.295,49,114.25,415.23,89.82,0.00,5.14
0.301,50,111.58,436.88,89.68,0.00,5.14
0.307,51,108.81,459.07,89.55,0.00,5.14
0.313,52,105.94,481.75,89.43,0.00,5.14
0.320,53,103.00,504.86,89.31,0.00,5.14
0.326,54,99.97,528.33,89.20,0.00,5.14
0.332,55,96.89,552.10,89.09,0.00,5.14
0.338,56,93.74,576.09,89.00,0.00,5.15
0.344,57,90.56,600.21,88.91,0.00,5.15
0.350,58,87.34,624.38,88.83,0.00,5.15
0.356,59,84.11,648.53,88.75,0.00,5.15
0.362,60,80.86,672.56,88.68,0.00,5.15
0.368,61,77.62,696.39,88.62,0.00,5.15
0.375,62,74.40,719.94,88.57,0.00,5.15
0.381,63,71.20,743.12,88.52,0.00,5.15
0.386,64,68.04,765.86,88.48,0.00,5.15
0.392,65,64.92,788.08,88.44,0.00,5.15
0.399,66,61.86,809.72,88.42,0.00,5.15
0.405,67,58.86,830.72,88.39,0.00,5.16
0.411,68,55.93,851.01,88.38,0.00,5.16
0.417,69,53.08,870.56,88.37,0.00,5.16
0.423,70,50.32,889.31,88.37,0.00,5.16
0.429,71,47.64,907.24,88.37,0.00,5.16
0.435,72,45.06,924.31,88.38,0.00,5.16
0.441,73,42.58,940.52,88.39,0.00,5.16
0.447,74,40.19,955.84,88.41,0.00,5.16
0.453,75,37.90,970.27,88.43,0.00,5.16
0.459,76,35.71,983.80,88.45,0.00,5.16
0.465,77,33.62,996.45,88.49,0.00,5.16
0.471,78,31.63,1008.22,88.52,0.00,5.16
0.477,79,29.74,1019.12,88.56,0.00,5.16
0.483,80,27.95,1029.18,88.60,0.00,5.16
0.489,81,26.25,1038.42,88.65,0.00,5.16
0.496,82,24.14,1044.46,88.28,0.46,5.16
0.501,83,22.19,1049.45,87.94,0.46,5.16
0.507,84,20.40,1053.47,87.60,0.45,5.16
0.513,85,18.76,1056.59,87.27,0.45,5.16
0.519,86,17.25,1058.87,86.96,0.44,5.16
0.525,87,15.87,1060.39,86.66,0.44,5.16
0.531,88,14.60,1061.19,86.36,0.44,5.16
0.537,89,13.43,1061.34,86.08,0.43,5.16
0.544,90,12.37,1060.90,85.81,0.43,5.16
0.550,91,11.39,1059.92,85.54,0.42,5.16
0.556,92,10.49,1058.44,85.28,0.42,5.16
0.562,93,9.67,1056.51,85.04,0.41,5.16
0.568,94,8.92,1054.17,84.80,0.41,5.16
0.574,95,8.24,1051.47,84.56,0.41,5.16
0.580,96,7.61,1048.43,84.34,0.40,5.16
0.586,97,7.03,1045.09,84.12,0.40,5.16
0.592,98,6.50,1041.48,83.91,0.39,5.16
0.598,99,6.02,1037.63,83.70,0.39,5.16
0.604,100,5.57,1033.57,83.50,0.39,5.16
0.610,101,5.16,1029.30,83.31,0.38,5.16
0.616,102,4.79,1024.87,83.13,0.38,5.16
0.622,103,4.44,1020.28,82.95,0.37,5.17
0.628,104,4.13,1015.56,82.77,0.37,5.17
0.635,105,3.84,1010.71,82.60,0.37,5.17
0.640,106,3.57,1005.76,82.44,0.36,5.17
0.647,107,3.32,1000.72,82.28,0.36,5.17
0.653,108,3.09,995.60,82.13,0.36,5.17
0.659,109,2.88,990.40,81.98,0.35,5.17
0.665,110,2.69,985.15,81.83,0.35,5.17
0.671,111,2.51,979.85,81.69,0.35,5.17
0.677,112,2.35,974.51,81.56,0.34,5.17
0.683,113,2.20,969.13,81.43,0.34,5.17
0.689,114,2.06,963.73,81.30,0.34,5.17
0.695,115,1.93,958.30,81.18,0.33,5.17
0.701,116,1.81,952.86,81.06,0.33,5.17
0.707,117,1.69,947.41,80.95,0.33,5.18
0.713,118,1.59,941.95,80.84,0.32,5.18
0.719,119,1.49,936.49,80.73,0.32,5.18
0.725,120,1.40,931.03,80.63,0.32,5.18
0.731,121,1.32,925.57,80.53,0.31,5.18
0.737,122,1.25,920.12,80.44,0.31,5.18
0.743,123,1.17,914.69,80.35,0.31,5.18
0.750,124,1.11,909.27,80.26,0.30,5.18
0.756,125,1.04,903.86,80.17,0.30,5.18
0.762,126,0.99,898.47,80.09,0.30,5.18
0.768,127,0.93,893.10,80.02,0.29,5.18
0.774,128,0.88,887.75,79.94,0.29,5.18
0.780,129,0.84,882.42,79.87,0.29,5.18
0.786,130,0.79,877.12,79.80,0.29,5.18
0.792,131,0.75,871.84,79.73,0.28,5.18
0.798,132,0.71,866.59,79.67,0.28,5.18
0.804,133,0.68,861.37,79.61,0.28,5.18
0.810,134,0.64,856.17,79.55,0.27,5.18
0.816,135,0.61,851.01,79.50,0.27,5.18
0.822,136,0.58,845.87,79.45,0.27,5.18
0.828,137,0.55,840.76,79.40,0.27,5.18
0.834,138,0.53,835.68,79.35,0.26,5.18
0.840,139,0.50,830.63,79.31,0.26,5.18
0.847,140,0.48,825.62,79.27,0.26,5.18
0.853,141,0.46,820.63,79.23,0.26,5.18
0.859,142,0.44,815.68,79.19,0.25,5.18
0.865,143,0.42,810.76,79.16,0.25,5.18
0.871,144,0.40,805.87,79.12,0.25,5.18
0.877,145,0.38,801.01,79.09,0.25,5.18
0.883,146,0.37,796.19,79.07,0.24,5.19
0.889,147,0.35,791.39,79.04,0.24,5.19
0.895,148,0.34,786.63,79.02,0.24,5.19
0.901,149,0.32,781.91,79.00,0.24,5.19
0.907,150,0.31,777.21,78.98,0.23,5.19
0.913,151,0.30,772.55,78.96,0.23,5.19
0.919,152,0.29,767.92,78.95,0.23,5.19
0.926,153,0.28,763.32,78.93,0.23,5.19
0.932,154,0.26,758.75,78.92,0.22,5.19
0.938,155,0.25,754.22,78.91,0.22,5.19
0.944,156,0.25,749.71,78.91,0.22,5.19
0.950,157,0.24,745.24,78.90,0.22,5.19
0.956,158,0.23,740.80,78.90,0.22,5.19
0.962,159,0.22,736.39,78.89,0.21,5.19
0.968,160,0.21,732.01,78.89,0.21,5.20
0.974,161,0.21,727.67,78.89,0.21,5.20
0.980,162,0.20,723.35,78.90,0.21,5.20
0.986,163,0.19,719.07,78.90,0.20,5.20
0.992,164,0.19,714.81,78.91,0.20,5.20
0.998,165,0.18,710.59,78.92,0.20,5.20
1.004,166,0.17,706.39,78.93,0.20,5.20
1.010,167,0.17,702.23,78.94,0.20,5.20
1.016,168,0.16,698.09,78.95,0.19,5.20
1.022,169,0.16,693.98,78.96,0.19,5.20
1.028,170,0.15,689.91,78.98,0.19,5.20
1.034,171,0.15,685.86,78.99,0.19,5.20
1.040,172,0.15,681.84,79.01,0.19,5.20
1.047,173,0.14,677.85,79.03,0.19,5.20
1.053,174,0.14,673.89,79.05,0.18,5.20
1.059,175,0.13,669.95,79.07,0.18,5.20
1.065,176,0.13,666.05,79.10,0.18,5.20
1.071,177,0.13,662.17,79.12,0.18,5.20
1.077,178,0.12,658.32,79.15,0.18,5.20
1.083,179,0.12,654.49,79.17,0.17,5.20
1.089,180,0.12,650.69,79.20,0.17,5.20
1.095,181,0.12,646.92,79.23,0.17,5.20
1.101,182,0.11,643.18,79.26,0.17,5.20
1.107,183,0.11,639.46,79.29,0.17,5.20
1.113,184,0.11,635.77,79.32,0.17,5.20
1.119,185,0.11,632.10,79.36,0.16,5.20
1.125,186,0.10,628.46,79.39,0.16,5.20
1.131,187,0.10,624.85,79.43,0.16,5.20
1.137,188,0.10,621.26,79.46,0.16,5.21
1.144,189,0.10,617.69,79.50,0.16,5.21
1.150,190,0.10,614.15,79.54,0.16,5.21
1.156,191,0.09,610.64,79.58,0.15,5.21
1.162,192,0.09,607.14,79.62,0.15,5.21
1.168,193,0.09,603.68,79.66,0.15,5.21
1.174,194,0.09,600.23,79.71,0.15,5.21
1.180,195,0.09,596.81,79.75,0.15,5.21
1.186,196,0.09,593.42,79.79,0.15,5.21
1.192,197,0.08,590.04,79.84,0.15,5.21
1.198,198,0.08,586.69,79.88,0.14,5.21
1.204,199,0.08,583.36,79.93,0.14,5.21
1.210,200,0.08,580.06,79.98,0.14,5.21
1.216,201,0.08,576.78,80.03,0.14,5.21
1.222,202,0.08,573.52,80.07,0.14,5.21
1.228,203,0.08,570.28,80.12,0.14,5.21
1.234,204,0.08,567.06,80.17,0.14,5.21
1.240,205,0.07,563.87,80.23,0.13,5.22
1.247,206,0.07,560.70,80.28,0.13,5.22
1.253,207,0.07,557.54,80.33,0.13,5.22
1.259,208,0.07,554.41,80.38,0.13,5.22
1.265,209,0.07,551.30,80.44,0.13,5.22
1.271,210,0.07,548.22,80.49,0.13,5.22
1.277,211,0.07,545.15,80.55,0.13,5.22
1.283,212,0.07,542.10,80.60,0.13,5.22
1.289,213,0.07,539.07,80.66,0.12,5.22
1.295,214,0.07,536.06,80.72,0.12,5.22
1.301,215,0.07,533.08,80.77,0.12,5.22
1.307,216,0.07,530.11,80.83,0.12,5.22
1.313,217,0.07,527.16,80.89,0.12,5.22
1.319,218,0.06,524.23,80.95,0.12,5.22
1.325,219,0.06,521.32,81.01,0.12,5.22
1.331,220,0.06,518.43,81.07,0.12,5.22
1.338,221,0.06,515.56,81.13,0.11,5.22
1.344,222,0.06,512.70,81.19,0.11,5.22
1.350,223,0.06,509.87,81.25,0.11,5.22
1.356,224,0.06,507.05,81.32,0.11,5.22
1.362,225,0.06,504.26,81.38,0.11,5.22
1.368,226,0.06,501.48,81.44,0.11,5.22
1.374,227,0.06,498.71,81.50,0.11,5.22
1.380,228,0.06,495.97,81.57,0.11,5.22
1.386,229,0.06,493.24,81.63,0.11,5.22
1.392,230,0.06,490.53,81.70,0.10,5.22
1.398,231,0.06,487.84,81.76,0.10,5.23
1.404,232,0.06,485.17,81.83,0.10,5.23
1.410,233,0.06,482.51,81.89,0.10,5.23
1.416,234,0.06,479.87,81.96,0.10,5.23
1.422,235,0.06,477.25,82.02,0.10,5.23
1.428,236,0.06,474.64,82.09,0.10,5.23
1.434,237,0.06,472.05,82.16,0.10,5.23
1.440,238,0.06,469.48,82.23,0.10,5.23
1.446,239,0.06,466.92,82.29,0.10,5.23
1.453,240,0.06,464.38,82.36,0.09,5.23
1.459,241,0.06,461.85,82.43,0.09,5.23
1.465,242,0.06,459.34,82.50,0.09,5.23
1.471,243,0.06,456.85,82.57,0.09,5.23
1.477,244,0.06,454.37,82.64,0.09,5.23
1.483,245,0.06,451.91,82.70,0.09,5.23
1.489,246,0.06,449.46,82.77,0.09,5.23
1.495,247,0.06,447.03,82.84,0.09,5.24
1.501,248,0.06,444.61,82.91,0.09,5.24
1.507,249,0.06,442.21,82.98,0.09,5.24
1.513,250,0.06,439.82,83.05,0.09,5.24
1.519,251,0.06,437.45,83.12,0.08,5.24
1.525,252,0.06,435.09,83.19,0.08,5.24
1.531,253,0.06,432.75,83.27,0.08,5.24
1.537,254,0.06,430.42,83.34,0.08,5.24
1.544,255,0.06,428.11,83.41,0.08,5.24
1.550,256,0.06,425.81,83.48,0.08,5.24
1.556,257,0.06,423.52,83.55,0.08,5.24
1.562,258,0.06,421.25,83.62,0.08,5.24
1.568,259,0.06,418.99,83.69,0.08,5.24
1.574,260,0.06,416.75,83.76,0.08,5.24
1.580,261,0.06,414.52,83.84,0.08,5.24
1.586,262,0.06,412.30,83.91,0.08,5.24
1.592,263,0.06,410.10,83.98,0.07,5.24
1.598,264,0.06,407.91,84.05,0.07,5.24
1.604,265,0.06,405.73,84.12,0.07,5.24
1.610,266,0.06,403.57,84.20,0.07,5.24
1.616,267,0.06,401.42,84.27,0.07,5.24
1.622,268,0.06,399.28,84.34,0.07,5.24
1.628,269,0.06,397.15,84.41,0.07,5.24
1.634,270,0.06,395.04,84.49,0.07,5.24
1.640,271,0.06,392.94,84.56,0.07,5.24
1.646,272,0.06,390.86,84.63,0.07,5.24
1.653,273,0.07,388.78,84.70,0.07,5.24
1.659,274,0.07,386.72,84.78,0.07,5.25
1.665,275,0.07,384.67,84.85,0.07,5.25
1.671,276,0.07,382.63,84.92,0.07,5.25
1.677,277,0.07,380.61,84.99,0.07,5.25
1.683,278,0.07,378.60,85.07,0.06,5.25
